TrialNumber,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,RT,Subject number,n_b,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset
42,1,False,left,avoid,neg,fungus8_crop.jpg,1,5,1.0,41.0,1,1821.04,35.0,5.0,DON'T EAT                                    EAT,1819.8654,1813.827,1657.0818
43,1,False,left,avoid,neg,fungus21_crop.jpg,1,5,1.0,42.0,1,1822.5922,35.0,5.0,DON'T EAT                                    EAT,1821.8835,1813.827,1657.0818
44,1,False,left,avoid,neg,fungus34_crop.jpg,1,5,1.0,43.0,1,1824.6112,35.0,5.0,DON'T EAT                                    EAT,1823.9022,1813.827,1657.0818
45,1,True,left,approach,neg,insect16_crop.jpg,1,5,1.0,44.0,2,1826.6564,35.0,5.0,DON'T EAT                                    EAT,1825.9204,1813.827,1657.0818
46,1,False,left,avoid,neg,fungus32_crop.jpg,1,5,1.0,45.0,1,1828.6377,35.0,5.0,DON'T EAT                                    EAT,1827.9388,1813.827,1657.0818
47,1,False,left,avoid,neg,fungus14_crop.jpg,1,5,1.0,46.0,1,1830.6356,35.0,5.0,DON'T EAT                                    EAT,1829.9572,1813.827,1657.0818
48,1,False,left,avoid,neg,fungus38_crop.jpg,1,5,1.0,47.0,1,1832.9181,35.0,5.0,DON'T EAT                                    EAT,1831.9753,1813.827,1657.0818
49,1,False,left,avoid,neg,fungus20_crop.jpg,1,5,1.0,48.0,1,1834.765,35.0,5.0,DON'T EAT                                    EAT,1833.9937,1813.827,1657.0818
50,1,False,left,avoid,neg,fungus30_crop.jpg,1,5,1.0,49.0,1,1836.6489,35.0,5.0,DON'T EAT                                    EAT,1836.0121,1813.827,1657.0818
51,2,False,right,approach,neg,insect32_crop.jpg,1,6,1.0,50.0,2,1854.1343,35.0,6.0,DON'T EAT                                    EAT,1853.2264,1849.2064,1657.0818
52,2,False,right,approach,neg,insect38_crop.jpg,1,6,1.0,51.0,2,1855.8359,35.0,6.0,DON'T EAT                                    EAT,1855.2446,1849.2064,1657.0818
53,2,False,right,approach,neg,insect5_crop.jpg,1,6,1.0,52.0,2,1857.8445,35.0,6.0,DON'T EAT                                    EAT,1857.263,1849.2064,1657.0818
54,2,False,right,approach,neg,insect34_crop.jpg,1,6,1.0,53.0,2,1859.8307,35.0,6.0,DON'T EAT                                    EAT,1859.2812,1849.2064,1657.0818
55,2,True,right,avoid,pos,meat16_crop.jpg,1,6,1.0,54.0,1,1862.1982,35.0,6.0,DON'T EAT                                    EAT,1861.2998,1849.2064,1657.0818
56,2,True,right,avoid,neg,fungus26_crop.jpg,1,6,1.0,55.0,1,1864.1128,35.0,6.0,DON'T EAT                                    EAT,1863.3181,1849.2064,1657.0818
57,2,False,right,approach,neg,insect4_crop.jpg,1,6,1.0,56.0,2,1866.2452,35.0,6.0,DON'T EAT                                    EAT,1865.3364,1849.2064,1657.0818
58,2,False,right,approach,neg,insect6_crop.jpg,1,6,1.0,57.0,2,1868.4141,35.0,6.0,DON'T EAT                                    EAT,1867.3547,1849.2064,1657.0818
59,2,False,right,approach,neg,insect25_crop.jpg,1,6,1.0,58.0,2,1869.9446,35.0,6.0,DON'T EAT                                    EAT,1869.373,1849.2064,1657.0818
60,2,False,right,approach,neg,insect40_crop.jpg,1,6,1.0,59.0,2,1872.0138,35.0,6.0,DON'T EAT                                    EAT,1871.3907,1849.2064,1657.0818
61,2,False,right,avoid,pos,meat27_crop.jpg,1,7,1.0,60.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1889.6066,1885.5863,1657.0818
62,2,False,right,avoid,pos,meat6_crop.jpg,1,7,1.0,61.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1891.6249,1885.5863,1657.0818
63,2,True,right,approach,neg,insect17_crop.jpg,1,7,1.0,62.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1893.6433,1885.5863,1657.0818
64,2,False,right,avoid,pos,meat18_crop.jpg,1,7,1.0,63.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1895.6616,1885.5863,1657.0818
65,2,False,right,avoid,pos,meat19_crop.jpg,1,7,1.0,64.0,1,1899.1713,35.0,7.0,DON'T EAT                                    EAT,1897.6799,1885.5863,1657.0818
66,2,False,right,avoid,pos,meat25_crop.jpg,1,7,1.0,65.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1899.6984,1885.5863,1657.0818
67,2,True,right,approach,pos,cake17_crop.jpg,1,7,1.0,66.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1901.7164,1885.5863,1657.0818
68,2,False,right,avoid,pos,meat10_crop.jpg,1,7,1.0,67.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1903.735,1885.5863,1657.0818
69,2,False,right,avoid,pos,meat4_crop.jpg,1,7,1.0,68.0,--,--,35.0,7.0,DON'T EAT                                    EAT,1905.7534,1885.5863,1657.0818
70,2,False,right,avoid,pos,meat26_crop.jpg,1,7,1.0,69.0,1,1907.9524,35.0,7.0,DON'T EAT                                    EAT,1907.7717,1885.5863,1657.0818
71,0,False,right,avoid,pos,meat14_crop.jpg,1,8,1.0,70.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1927.4714,1923.4512,1657.0818
72,0,True,right,approach,neg,insect26_crop.jpg,1,8,1.0,71.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1929.4897,1923.4512,1657.0818
73,0,False,right,avoid,pos,meat29_crop.jpg,1,8,1.0,72.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1931.508,1923.4512,1657.0818
74,0,False,right,avoid,pos,meat33_crop.jpg,1,8,1.0,73.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1933.5264,1923.4512,1657.0818
75,0,True,right,approach,pos,cake25_crop.jpg,1,8,1.0,74.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1935.5447,1923.4512,1657.0818
76,0,False,right,avoid,pos,meat2_crop.jpg,1,8,1.0,75.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1937.5625,1923.4512,1657.0818
77,0,False,right,avoid,pos,meat40_crop.jpg,1,8,1.0,76.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1939.5815,1923.4512,1657.0818
78,0,False,right,avoid,pos,meat3_crop.jpg,1,8,1.0,77.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1941.5997,1923.4512,1657.0818
79,0,False,right,avoid,pos,meat23_crop.jpg,1,8,1.0,78.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1943.618,1923.4512,1657.0818
80,0,False,right,avoid,pos,meat34_crop.jpg,1,8,1.0,79.0,--,--,35.0,8.0,DON'T EAT                                    EAT,1945.6365,1923.4512,1657.0818
81,3,False,left,avoid,pos,meat12_crop.jpg,2,9,1.0,80.0,1,2355.7188,35.0,9.0,DON'T EAT                                    EAT,2354.6262,2350.606,2338.801
82,3,True,left,approach,pos,cake35_crop.jpg,2,9,1.0,81.0,2,2357.44,35.0,9.0,DON'T EAT                                    EAT,2356.6445,2350.606,2338.801
83,3,False,left,avoid,pos,meat6_crop.jpg,2,9,1.0,82.0,1,2359.4993,35.0,9.0,DON'T EAT                                    EAT,2358.6626,2350.606,2338.801
84,3,False,left,avoid,pos,meat25_crop.jpg,2,9,1.0,83.0,1,2361.5388,35.0,9.0,DON'T EAT                                    EAT,2360.6814,2350.606,2338.801
85,3,False,left,avoid,pos,meat26_crop.jpg,2,9,1.0,84.0,1,2363.59,35.0,9.0,DON'T EAT                                    EAT,2362.6997,2350.606,2338.801
86,3,False,left,avoid,pos,meat22_crop.jpg,2,9,1.0,85.0,1,2365.3533,35.0,9.0,DON'T EAT                                    EAT,2364.718,2350.606,2338.801
87,3,False,left,avoid,pos,meat14_crop.jpg,2,9,1.0,86.0,1,2367.6882,35.0,9.0,DON'T EAT                                    EAT,2366.7363,2350.606,2338.801
88,3,True,left,approach,neg,insect33_crop.jpg,2,9,1.0,87.0,2,2369.8867,35.0,9.0,DON'T EAT                                    EAT,2368.7546,2350.606,2338.801
89,3,False,left,avoid,pos,meat31_crop.jpg,2,9,1.0,88.0,1,2371.6223,35.0,9.0,DON'T EAT                                    EAT,2370.773,2350.606,2338.801
90,3,False,left,avoid,pos,meat4_crop.jpg,2,9,1.0,89.0,1,2373.491,35.0,9.0,DON'T EAT                                    EAT,2372.7915,2350.606,2338.801
91,1,False,right,approach,pos,cake22_crop.jpg,2,10,1.0,90.0,2,2390.6592,35.0,10.0,DON'T EAT                                    EAT,2389.4387,2385.4182,2338.801
92,1,False,right,approach,pos,cake12_crop.jpg,2,10,1.0,91.0,2,2392.0728,35.0,10.0,DON'T EAT                                    EAT,2391.4563,2385.4182,2338.801
93,1,False,right,approach,pos,cake40_crop.jpg,2,10,1.0,92.0,2,2394.0786,35.0,10.0,DON'T EAT                                    EAT,2393.4749,2385.4182,2338.801
94,1,False,right,approach,pos,cake36_crop.jpg,2,10,1.0,93.0,2,2396.0327,35.0,10.0,DON'T EAT                                    EAT,2395.4934,2385.4182,2338.801
95,1,False,right,approach,pos,cake20_crop.jpg,2,10,1.0,94.0,2,2397.9592,35.0,10.0,DON'T EAT                                    EAT,2397.5117,2385.4182,2338.801
96,1,False,right,approach,pos,cake34_crop.jpg,2,10,1.0,95.0,2,2400.3955,35.0,10.0,DON'T EAT                                    EAT,2399.5303,2385.4182,2338.801
97,1,False,right,approach,pos,cake28_crop.jpg,2,10,1.0,96.0,2,2402.1633,35.0,10.0,DON'T EAT                                    EAT,2401.5486,2385.4182,2338.801
98,1,True,right,avoid,pos,meat17_crop.jpg,2,10,1.0,97.0,1,2404.4795,35.0,10.0,DON'T EAT                                    EAT,2403.5667,2385.4182,2338.801
99,1,False,right,approach,pos,cake21_crop.jpg,2,10,1.0,98.0,2,2406.4219,35.0,10.0,DON'T EAT                                    EAT,2405.5852,2385.4182,2338.801
100,1,True,right,avoid,neg,fungus16_crop.jpg,2,10,1.0,99.0,1,2408.4592,35.0,10.0,DON'T EAT                                    EAT,2407.6035,2385.4182,2338.801
101,2,False,right,avoid,neg,fungus7_crop.jpg,2,11,1.0,100.0,1,2427.039,35.0,11.0,DON'T EAT                                    EAT,2426.2017,2422.1824,2338.801
102,2,True,right,approach,pos,cake32_crop.jpg,2,11,1.0,101.0,2,2429.3623,35.0,11.0,DON'T EAT                                    EAT,2428.2207,2422.1824,2338.801
103,2,False,right,avoid,neg,fungus32_crop.jpg,2,11,1.0,102.0,1,2431.0784,35.0,11.0,DON'T EAT                                    EAT,2430.2388,2422.1824,2338.801
104,2,False,right,avoid,neg,fungus6_crop.jpg,2,11,1.0,103.0,1,2433.0813,35.0,11.0,DON'T EAT                                    EAT,2432.2573,2422.1824,2338.801
105,2,False,right,avoid,neg,fungus4_crop.jpg,2,11,1.0,104.0,1,2435.0781,35.0,11.0,DON'T EAT                                    EAT,2434.2756,2422.1824,2338.801
106,2,True,right,approach,neg,insect7_crop.jpg,2,11,1.0,105.0,2,2437.0889,35.0,11.0,DON'T EAT                                    EAT,2436.294,2422.1824,2338.801
107,2,False,right,avoid,neg,fungus22_crop.jpg,2,11,1.0,106.0,1,2439.0425,35.0,11.0,DON'T EAT                                    EAT,2438.3125,2422.1824,2338.801
108,2,False,right,avoid,neg,fungus19_crop.jpg,2,11,1.0,107.0,1,2441.0212,35.0,11.0,DON'T EAT                                    EAT,2440.3308,2422.1824,2338.801
109,2,False,right,avoid,neg,fungus37_crop.jpg,2,11,1.0,108.0,1,2443.0186,35.0,11.0,DON'T EAT                                    EAT,2442.3489,2422.1824,2338.801
110,2,False,right,avoid,neg,fungus8_crop.jpg,2,11,1.0,109.0,1,2445.0864,35.0,11.0,DON'T EAT                                    EAT,2444.3674,2422.1824,2338.801
111,3,True,left,approach,pos,cake16_crop.jpg,2,12,1.0,110.0,2,2464.0671,35.0,12.0,DON'T EAT                                    EAT,2463.1165,2459.0964,2338.801
112,3,False,left,avoid,neg,fungus24_crop.jpg,2,12,1.0,111.0,1,2465.8982,35.0,12.0,DON'T EAT                                    EAT,2465.1345,2459.0964,2338.801
113,3,False,left,avoid,neg,fungus33_crop.jpg,2,12,1.0,112.0,1,2467.7244,35.0,12.0,DON'T EAT                                    EAT,2467.1528,2459.0964,2338.801
114,3,False,left,avoid,neg,fungus18_crop.jpg,2,12,1.0,113.0,1,2469.7334,35.0,12.0,DON'T EAT                                    EAT,2469.1714,2459.0964,2338.801
115,3,False,left,avoid,neg,fungus5_crop.jpg,2,12,1.0,114.0,1,2471.8376,35.0,12.0,DON'T EAT                                    EAT,2471.1897,2459.0964,2338.801
116,3,False,left,avoid,neg,fungus23_crop.jpg,2,12,1.0,115.0,1,2473.8643,35.0,12.0,DON'T EAT                                    EAT,2473.2083,2459.0964,2338.801
117,3,False,left,avoid,neg,fungus10_crop.jpg,2,12,1.0,116.0,1,2475.839,35.0,12.0,DON'T EAT                                    EAT,2475.2266,2459.0964,2338.801
118,3,True,left,approach,neg,insect20_crop.jpg,2,12,1.0,117.0,2,2478.2925,35.0,12.0,DON'T EAT                                    EAT,2477.2446,2459.0964,2338.801
119,3,False,left,avoid,neg,fungus37_crop.jpg,2,12,1.0,118.0,1,2479.9497,35.0,12.0,DON'T EAT                                    EAT,2479.263,2459.0964,2338.801
120,3,False,left,avoid,neg,fungus17_crop.jpg,2,12,1.0,119.0,1,2482.0542,35.0,12.0,DON'T EAT                                    EAT,2481.2812,2459.0964,2338.801
121,2,False,left,avoid,pos,meat30_crop.jpg,2,13,1.0,120.0,1,2499.54,35.0,13.0,DON'T EAT                                    EAT,2498.4624,2494.4424,2338.801
122,2,False,left,avoid,pos,meat18_crop.jpg,2,13,1.0,121.0,1,2501.114,35.0,13.0,DON'T EAT                                    EAT,2500.4807,2494.4424,2338.801
123,2,False,left,avoid,pos,meat34_crop.jpg,2,13,1.0,122.0,1,2503.2737,35.0,13.0,DON'T EAT                                    EAT,2502.499,2494.4424,2338.801
124,2,False,left,avoid,pos,meat38_crop.jpg,2,13,1.0,123.0,1,2505.1624,35.0,13.0,DON'T EAT                                    EAT,2504.5173,2494.4424,2338.801
125,2,True,left,approach,pos,cake4_crop.jpg,2,13,1.0,124.0,2,2507.3833,35.0,13.0,DON'T EAT                                    EAT,2506.5356,2494.4424,2338.801
126,2,True,left,approach,neg,insect1_crop.jpg,2,13,1.0,125.0,2,2509.3254,35.0,13.0,DON'T EAT                                    EAT,2508.5542,2494.4424,2338.801
127,2,False,left,avoid,pos,meat5_crop.jpg,2,13,1.0,126.0,1,2512.0017,35.0,13.0,DON'T EAT                                    EAT,2510.5725,2494.4424,2338.801
128,2,False,left,avoid,pos,meat1_crop.jpg,2,13,1.0,127.0,1,2513.425,35.0,13.0,DON'T EAT                                    EAT,2512.5908,2494.4424,2338.801
129,2,False,left,avoid,pos,meat36_crop.jpg,2,13,1.0,128.0,1,2515.2764,35.0,13.0,DON'T EAT                                    EAT,2514.609,2494.4424,2338.801
130,2,False,left,avoid,pos,meat32_crop.jpg,2,13,1.0,129.0,1,2517.2422,35.0,13.0,DON'T EAT                                    EAT,2516.6274,2494.4424,2338.801
131,1,True,left,avoid,neg,fungus7_crop.jpg,2,14,1.0,130.0,1,2534.1548,35.0,14.0,DON'T EAT                                    EAT,2533.3079,2529.2876,2338.801
132,1,False,left,approach,pos,cake38_crop.jpg,2,14,1.0,131.0,2,2536.332,35.0,14.0,DON'T EAT                                    EAT,2535.3264,2529.2876,2338.801
133,1,False,left,approach,pos,cake2_crop.jpg,2,14,1.0,132.0,2,2537.947,35.0,14.0,DON'T EAT                                    EAT,2537.3445,2529.2876,2338.801
134,1,False,left,approach,pos,cake36_crop.jpg,2,14,1.0,133.0,2,2539.8389,35.0,14.0,DON'T EAT                                    EAT,2539.363,2529.2876,2338.801
135,1,False,left,approach,pos,cake29_crop.jpg,2,14,1.0,134.0,2,2541.963,35.0,14.0,DON'T EAT                                    EAT,2541.3813,2529.2876,2338.801
136,1,True,left,avoid,pos,meat13_crop.jpg,2,14,1.0,135.0,1,2544.2234,35.0,14.0,DON'T EAT                                    EAT,2543.3997,2529.2876,2338.801
137,1,False,left,approach,pos,cake18_crop.jpg,2,14,1.0,136.0,2,2546.326,35.0,14.0,DON'T EAT                                    EAT,2545.418,2529.2876,2338.801
138,1,False,left,approach,pos,cake10_crop.jpg,2,14,1.0,137.0,2,2548.559,35.0,14.0,DON'T EAT                                    EAT,2547.4363,2529.2876,2338.801
139,1,False,left,approach,pos,cake21_crop.jpg,2,14,1.0,138.0,2,2550.1526,35.0,14.0,DON'T EAT                                    EAT,2549.4546,2529.2876,2338.801
140,1,False,left,approach,pos,cake30_crop.jpg,2,14,1.0,139.0,2,2552.108,35.0,14.0,DON'T EAT                                    EAT,2551.473,2529.2876,2338.801
141,1,True,right,approach,pos,cake37_crop.jpg,2,15,1.0,140.0,2,2570.4402,35.0,15.0,DON'T EAT                                    EAT,2569.6047,2565.5842,2338.801
142,1,False,right,avoid,pos,meat35_crop.jpg,2,15,1.0,141.0,1,2572.475,35.0,15.0,DON'T EAT                                    EAT,2571.623,2565.5842,2338.801
143,1,False,right,avoid,pos,meat22_crop.jpg,2,15,1.0,142.0,1,2574.3726,35.0,15.0,DON'T EAT                                    EAT,2573.642,2565.5842,2338.801
144,1,False,right,avoid,pos,meat1_crop.jpg,2,15,1.0,143.0,1,2576.2932,35.0,15.0,DON'T EAT                                    EAT,2575.66,2565.5842,2338.801
145,1,False,right,avoid,pos,meat5_crop.jpg,2,15,1.0,144.0,1,2578.3481,35.0,15.0,DON'T EAT                                    EAT,2577.6782,2565.5842,2338.801
146,1,False,right,avoid,pos,meat28_crop.jpg,2,15,1.0,145.0,1,2580.3323,35.0,15.0,DON'T EAT                                    EAT,2579.6965,2565.5842,2338.801
147,1,False,right,avoid,pos,meat12_crop.jpg,2,15,1.0,146.0,1,2582.2964,35.0,15.0,DON'T EAT                                    EAT,2581.7148,2565.5842,2338.801
148,1,True,right,approach,neg,insect20_crop.jpg,2,15,1.0,147.0,2,2584.5256,35.0,15.0,DON'T EAT                                    EAT,2583.7332,2565.5842,2338.801
149,1,False,right,avoid,pos,meat38_crop.jpg,2,15,1.0,148.0,1,2586.586,35.0,15.0,DON'T EAT                                    EAT,2585.7515,2565.5842,2338.801
150,1,False,right,avoid,pos,meat9_crop.jpg,2,15,1.0,149.0,1,2588.5322,35.0,15.0,DON'T EAT                                    EAT,2587.7698,2565.5842,2338.801
151,3,False,right,approach,pos,cake33_crop.jpg,2,16,1.0,150.0,2,2607.1357,35.0,16.0,DON'T EAT                                    EAT,2606.0017,2601.9814,2338.801
152,3,True,right,avoid,neg,fungus34_crop.jpg,2,16,1.0,151.0,1,2608.8774,35.0,16.0,DON'T EAT                                    EAT,2608.0198,2601.9814,2338.801
153,3,False,right,approach,pos,cake30_crop.jpg,2,16,1.0,152.0,2,2610.9897,35.0,16.0,DON'T EAT                                    EAT,2610.0386,2601.9814,2338.801
154,3,False,right,approach,pos,cake8_crop.jpg,2,16,1.0,153.0,2,2612.9133,35.0,16.0,DON'T EAT                                    EAT,2612.0566,2601.9814,2338.801
155,3,False,right,approach,pos,cake27_crop.jpg,2,16,1.0,154.0,2,2614.8037,35.0,16.0,DON'T EAT                                    EAT,2614.075,2601.9814,2338.801
156,3,False,right,approach,pos,cake38_crop.jpg,2,16,1.0,155.0,2,2616.6353,35.0,16.0,DON'T EAT                                    EAT,2616.0933,2601.9814,2338.801
157,3,False,right,approach,pos,cake23_crop.jpg,2,16,1.0,156.0,2,2618.8633,35.0,16.0,DON'T EAT                                    EAT,2618.1113,2601.9814,2338.801
158,3,True,right,avoid,pos,meat36_crop.jpg,2,16,1.0,157.0,1,2620.8728,35.0,16.0,DON'T EAT                                    EAT,2620.1301,2601.9814,2338.801
159,3,False,right,approach,pos,cake14_crop.jpg,2,16,1.0,158.0,2,2622.9014,35.0,16.0,DON'T EAT                                    EAT,2622.1484,2601.9814,2338.801
160,3,False,right,approach,pos,cake16_crop.jpg,2,16,1.0,159.0,2,2624.9817,35.0,16.0,DON'T EAT                                    EAT,2624.1667,2601.9814,2338.801
161,3,False,right,approach,neg,insect21_crop.jpg,3,17,1.0,160.0,2,2736.853,35.0,17.0,DON'T EAT                                    EAT,2735.8594,2731.8389,2718.87
162,3,False,right,approach,neg,insect14_crop.jpg,3,17,1.0,161.0,2,2738.6077,35.0,17.0,DON'T EAT                                    EAT,2737.8782,2731.8389,2718.87
163,3,False,right,approach,neg,insect2_crop.jpg,3,17,1.0,162.0,2,2740.5093,35.0,17.0,DON'T EAT                                    EAT,2739.8962,2731.8389,2718.87
