TrialNumber,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,RT,Subject number,n_b,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset
1,2,False,right,approach,pos,cake11_crop.jpg,1,1,1.0,0.0,1,97.27066,122.0,1.0,EAT                                    DON'T EAT,95.97158,91.951584,78.35645
2,2,True,right,avoid,neg,fungus36_crop.jpg,1,1,1.0,1.0,2,99.672356,122.0,1.0,EAT                                    DON'T EAT,97.990105,91.951584,78.35645
3,2,False,right,approach,pos,cake30_crop.jpg,1,1,1.0,2.0,1,101.00967,122.0,1.0,EAT                                    DON'T EAT,100.008255,91.951584,78.35645
4,2,False,right,approach,pos,cake10_crop.jpg,1,1,1.0,3.0,1,103.89863,122.0,1.0,EAT                                    DON'T EAT,102.0266,91.951584,78.35645
5,2,False,right,approach,pos,cake38_crop.jpg,1,1,1.0,4.0,1,105.028534,122.0,1.0,EAT                                    DON'T EAT,104.04495,91.951584,78.35645
6,2,False,right,approach,pos,cake28_crop.jpg,1,1,1.0,5.0,1,107.50387,122.0,1.0,EAT                                    DON'T EAT,106.06918,91.951584,78.35645
7,2,True,right,avoid,pos,meat14_crop.jpg,1,1,1.0,6.0,2,109.37127,122.0,1.0,EAT                                    DON'T EAT,108.08424,91.951584,78.35645
8,2,False,right,approach,pos,cake4_crop.jpg,1,1,1.0,7.0,1,111.539696,122.0,1.0,EAT                                    DON'T EAT,110.10001,91.951584,78.35645
9,2,False,right,approach,pos,cake34_crop.jpg,1,1,1.0,8.0,--,--,122.0,1.0,EAT                                    DON'T EAT,112.118484,91.951584,78.35645
10,2,False,right,approach,pos,cake13_crop.jpg,1,1,1.0,9.0,1,115.19361,122.0,1.0,EAT                                    DON'T EAT,114.13655,91.951584,78.35645
11,2,True,right,approach,pos,cake29_crop.jpg,1,2,1.0,10.0,1,134.90065,122.0,2.0,EAT                                    DON'T EAT,133.8865,129.86644,78.35645
12,2,False,right,avoid,pos,meat29_crop.jpg,1,2,1.0,11.0,2,137.19336,122.0,2.0,EAT                                    DON'T EAT,135.90495,129.86644,78.35645
13,2,False,right,avoid,pos,meat38_crop.jpg,1,2,1.0,12.0,2,138.85379,122.0,2.0,EAT                                    DON'T EAT,137.92305,129.86644,78.35645
14,2,False,right,avoid,pos,meat15_crop.jpg,1,2,1.0,13.0,2,140.96465,122.0,2.0,EAT                                    DON'T EAT,139.9414,129.86644,78.35645
15,2,True,right,approach,neg,insect36_crop.jpg,1,2,1.0,14.0,1,143.79674,122.0,2.0,EAT                                    DON'T EAT,141.95978,129.86644,78.35645
16,2,False,right,avoid,pos,meat36_crop.jpg,1,2,1.0,15.0,2,144.98207,122.0,2.0,EAT                                    DON'T EAT,143.97826,129.86644,78.35645
17,2,False,right,avoid,pos,meat24_crop.jpg,1,2,1.0,16.0,2,146.91641,122.0,2.0,EAT                                    DON'T EAT,145.99655,129.86644,78.35645
18,2,False,right,avoid,pos,meat12_crop.jpg,1,2,1.0,17.0,2,148.8618,122.0,2.0,EAT                                    DON'T EAT,148.01483,129.86644,78.35645
19,2,False,right,avoid,pos,meat19_crop.jpg,1,2,1.0,18.0,2,150.72421,122.0,2.0,EAT                                    DON'T EAT,150.03313,129.86644,78.35645
20,2,False,right,avoid,pos,meat39_crop.jpg,1,2,1.0,19.0,2,153.12177,122.0,2.0,EAT                                    DON'T EAT,152.05151,129.86644,78.35645
21,0,False,right,avoid,pos,meat20_crop.jpg,1,3,1.0,20.0,2,170.08066,122.0,3.0,EAT                                    DON'T EAT,169.09879,165.07884,78.35645
22,0,False,right,avoid,pos,meat11_crop.jpg,1,3,1.0,21.0,2,171.83505,122.0,3.0,EAT                                    DON'T EAT,171.11687,165.07884,78.35645
23,0,True,right,approach,pos,cake9_crop.jpg,1,3,1.0,22.0,1,174.0547,122.0,3.0,EAT                                    DON'T EAT,173.13574,165.07884,78.35645
24,0,False,right,avoid,pos,meat33_crop.jpg,1,3,1.0,23.0,2,176.47496,122.0,3.0,EAT                                    DON'T EAT,175.154,165.07884,78.35645
25,0,False,right,avoid,pos,meat31_crop.jpg,1,3,1.0,24.0,2,177.9856,122.0,3.0,EAT                                    DON'T EAT,177.17236,165.07884,78.35645
26,0,False,right,avoid,pos,meat7_crop.jpg,1,3,1.0,25.0,2,179.98277,122.0,3.0,EAT                                    DON'T EAT,179.19064,165.07884,78.35645
27,0,False,right,avoid,pos,meat18_crop.jpg,1,3,1.0,26.0,2,182.2097,122.0,3.0,EAT                                    DON'T EAT,181.20891,165.07884,78.35645
28,0,False,right,avoid,pos,meat8_crop.jpg,1,3,1.0,27.0,2,183.88284,122.0,3.0,EAT                                    DON'T EAT,183.22765,165.07884,78.35645
29,0,True,right,approach,neg,insect40_crop.jpg,1,3,1.0,28.0,1,186.41083,122.0,3.0,EAT                                    DON'T EAT,185.24583,165.07884,78.35645
30,0,False,right,avoid,pos,meat25_crop.jpg,1,3,1.0,29.0,2,188.35286,122.0,3.0,EAT                                    DON'T EAT,187.26422,165.07884,78.35645
31,3,True,left,avoid,neg,fungus27_crop.jpg,1,4,1.0,30.0,2,205.96373,122.0,4.0,EAT                                    DON'T EAT,204.67874,200.65865,78.35645
32,3,False,left,approach,pos,cake40_crop.jpg,1,4,1.0,31.0,1,207.63937,122.0,4.0,EAT                                    DON'T EAT,206.69705,200.65865,78.35645
33,3,False,left,approach,pos,cake17_crop.jpg,1,4,1.0,32.0,1,209.50757,122.0,4.0,EAT                                    DON'T EAT,208.71533,200.65865,78.35645
34,3,False,left,approach,pos,cake13_crop.jpg,1,4,1.0,33.0,1,211.40872,122.0,4.0,EAT                                    DON'T EAT,210.73366,200.65865,78.35645
35,3,False,left,approach,pos,cake8_crop.jpg,1,4,1.0,34.0,1,213.45961,122.0,4.0,EAT                                    DON'T EAT,212.75189,200.65865,78.35645
36,3,False,left,approach,pos,cake29_crop.jpg,1,4,1.0,35.0,1,215.44743,122.0,4.0,EAT                                    DON'T EAT,214.7701,200.65865,78.35645
37,3,False,left,approach,pos,cake19_crop.jpg,1,4,1.0,36.0,1,217.39116,122.0,4.0,EAT                                    DON'T EAT,216.78868,200.65865,78.35645
38,3,False,left,approach,pos,cake25_crop.jpg,1,4,1.0,37.0,1,219.45265,122.0,4.0,EAT                                    DON'T EAT,218.80699,200.65865,78.35645
39,3,True,left,avoid,pos,meat3_crop.jpg,1,4,1.0,38.0,2,221.98776,122.0,4.0,EAT                                    DON'T EAT,220.82527,200.65865,78.35645
40,3,False,left,approach,pos,cake10_crop.jpg,1,4,1.0,39.0,1,223.8597,122.0,4.0,EAT                                    DON'T EAT,222.84364,200.65865,78.35645
41,1,False,right,approach,neg,insect16_crop.jpg,1,5,1.0,40.0,1,243.35101,122.0,5.0,EAT                                    DON'T EAT,242.52666,238.50671,78.35645
42,1,True,right,avoid,pos,meat32_crop.jpg,1,5,1.0,41.0,2,245.36769,122.0,5.0,EAT                                    DON'T EAT,244.54477,238.50671,78.35645
43,1,False,right,approach,neg,insect5_crop.jpg,1,5,1.0,42.0,1,247.36646,122.0,5.0,EAT                                    DON'T EAT,246.56287,238.50671,78.35645
44,1,False,right,approach,neg,insect1_crop.jpg,1,5,1.0,43.0,1,249.26645,122.0,5.0,EAT                                    DON'T EAT,248.58159,238.50671,78.35645
45,1,False,right,approach,neg,insect9_crop.jpg,1,5,1.0,44.0,1,251.21196,122.0,5.0,EAT                                    DON'T EAT,250.59995,238.50671,78.35645
46,1,False,right,approach,neg,insect33_crop.jpg,1,5,1.0,45.0,1,253.33578,122.0,5.0,EAT                                    DON'T EAT,252.61841,238.50671,78.35645
47,1,False,right,approach,neg,insect17_crop.jpg,1,5,1.0,46.0,1,255.32571,122.0,5.0,EAT                                    DON'T EAT,254.63667,238.50671,78.35645
48,1,True,right,avoid,neg,fungus14_crop.jpg,1,5,1.0,47.0,2,257.79553,122.0,5.0,EAT                                    DON'T EAT,256.65503,238.50671,78.35645
49,1,False,right,approach,neg,insect25_crop.jpg,1,5,1.0,48.0,1,259.47525,122.0,5.0,EAT                                    DON'T EAT,258.6735,238.50671,78.35645
50,1,False,right,approach,neg,insect15_crop.jpg,1,5,1.0,49.0,1,261.3645,122.0,5.0,EAT                                    DON'T EAT,260.6917,238.50671,78.35645
51,2,False,left,approach,pos,cake18_crop.jpg,1,6,1.0,50.0,1,278.3695,122.0,6.0,EAT                                    DON'T EAT,276.9719,272.95187,78.35645
52,2,False,left,approach,pos,cake32_crop.jpg,1,6,1.0,51.0,1,279.8991,122.0,6.0,EAT                                    DON'T EAT,278.99026,272.95187,78.35645
53,2,False,left,approach,pos,cake38_crop.jpg,1,6,1.0,52.0,1,281.76773,122.0,6.0,EAT                                    DON'T EAT,281.00873,272.95187,78.35645
54,2,False,left,approach,pos,cake26_crop.jpg,1,6,1.0,53.0,1,283.67355,122.0,6.0,EAT                                    DON'T EAT,283.02686,272.95187,78.35645
55,2,False,left,approach,pos,cake28_crop.jpg,1,6,1.0,54.0,1,285.71243,122.0,6.0,EAT                                    DON'T EAT,285.0453,272.95187,78.35645
56,2,False,left,approach,pos,cake23_crop.jpg,1,6,1.0,55.0,1,287.854,122.0,6.0,EAT                                    DON'T EAT,287.06363,272.95187,78.35645
57,2,False,left,approach,pos,cake27_crop.jpg,1,6,1.0,56.0,1,289.80963,122.0,6.0,EAT                                    DON'T EAT,289.08188,272.95187,78.35645
58,2,False,left,approach,pos,cake22_crop.jpg,1,6,1.0,57.0,1,292.00635,122.0,6.0,EAT                                    DON'T EAT,291.10004,272.95187,78.35645
59,2,True,left,avoid,neg,fungus17_crop.jpg,1,6,1.0,58.0,2,294.23645,122.0,6.0,EAT                                    DON'T EAT,293.11868,272.95187,78.35645
60,2,True,left,avoid,pos,meat38_crop.jpg,1,6,1.0,59.0,2,295.98288,122.0,6.0,EAT                                    DON'T EAT,295.137,272.95187,78.35645
61,3,False,left,approach,neg,insect18_crop.jpg,1,7,1.0,60.0,1,312.53622,122.0,7.0,EAT                                    DON'T EAT,311.56732,307.5471,78.35645
62,3,False,left,approach,neg,insect4_crop.jpg,1,7,1.0,61.0,1,314.36996,122.0,7.0,EAT                                    DON'T EAT,313.58493,307.5471,78.35645
63,3,False,left,approach,neg,insect10_crop.jpg,1,7,1.0,62.0,1,316.27148,122.0,7.0,EAT                                    DON'T EAT,315.6036,307.5471,78.35645
64,3,True,left,avoid,pos,meat37_crop.jpg,1,7,1.0,63.0,2,318.65552,122.0,7.0,EAT                                    DON'T EAT,317.6223,307.5471,78.35645
65,3,True,left,avoid,neg,fungus21_crop.jpg,1,7,1.0,64.0,2,320.54642,122.0,7.0,EAT                                    DON'T EAT,319.6407,307.5471,78.35645
66,3,False,left,approach,neg,insect16_crop.jpg,1,7,1.0,65.0,1,322.39014,122.0,7.0,EAT                                    DON'T EAT,321.65887,307.5471,78.35645
67,3,False,left,approach,neg,insect14_crop.jpg,1,7,1.0,66.0,1,324.29227,122.0,7.0,EAT                                    DON'T EAT,323.67746,307.5471,78.35645
68,3,False,left,approach,neg,insect2_crop.jpg,1,7,1.0,67.0,1,326.54068,122.0,7.0,EAT                                    DON'T EAT,325.69568,307.5471,78.35645
69,3,False,left,approach,neg,insect19_crop.jpg,1,7,1.0,68.0,1,328.28418,122.0,7.0,EAT                                    DON'T EAT,327.71402,307.5471,78.35645
70,3,False,left,approach,neg,insect11_crop.jpg,1,7,1.0,69.0,1,330.19748,122.0,7.0,EAT                                    DON'T EAT,329.73233,307.5471,78.35645
71,1,False,right,approach,pos,cake5_crop.jpg,1,8,1.0,70.0,1,349.80353,122.0,8.0,EAT                                    DON'T EAT,348.7815,344.76157,78.35645
72,1,False,right,approach,pos,cake22_crop.jpg,1,8,1.0,71.0,1,351.46448,122.0,8.0,EAT                                    DON'T EAT,350.79984,344.76157,78.35645
73,1,False,right,approach,pos,cake15_crop.jpg,1,8,1.0,72.0,1,353.5943,122.0,8.0,EAT                                    DON'T EAT,352.8177,344.76157,78.35645
74,1,True,right,avoid,pos,meat6_crop.jpg,1,8,1.0,73.0,2,355.71338,122.0,8.0,EAT                                    DON'T EAT,354.83627,344.76157,78.35645
75,1,False,right,approach,pos,cake25_crop.jpg,1,8,1.0,74.0,1,357.68958,122.0,8.0,EAT                                    DON'T EAT,356.8549,344.76157,78.35645
76,1,False,right,approach,pos,cake17_crop.jpg,1,8,1.0,75.0,1,359.64355,122.0,8.0,EAT                                    DON'T EAT,358.87326,344.76157,78.35645
77,1,False,right,approach,pos,cake2_crop.jpg,1,8,1.0,76.0,1,361.6701,122.0,8.0,EAT                                    DON'T EAT,360.8914,344.76157,78.35645
78,1,True,right,avoid,neg,fungus20_crop.jpg,1,8,1.0,77.0,2,363.79648,122.0,8.0,EAT                                    DON'T EAT,362.9099,344.76157,78.35645
79,1,False,right,approach,pos,cake12_crop.jpg,1,8,1.0,78.0,1,365.79514,122.0,8.0,EAT                                    DON'T EAT,364.92834,344.76157,78.35645
80,1,False,right,approach,pos,cake26_crop.jpg,1,8,1.0,79.0,1,367.70966,122.0,8.0,EAT                                    DON'T EAT,366.94672,344.76157,78.35645
81,2,False,left,avoid,pos,meat25_crop.jpg,2,9,1.0,80.0,2,465.95255,122.0,9.0,EAT                                    DON'T EAT,464.81113,460.7911,448.83435
82,2,False,left,avoid,pos,meat32_crop.jpg,2,9,1.0,81.0,2,467.47406,122.0,9.0,EAT                                    DON'T EAT,466.8295,460.7911,448.83435
83,2,True,left,approach,neg,insect26_crop.jpg,2,9,1.0,82.0,1,469.74463,122.0,9.0,EAT                                    DON'T EAT,468.8476,460.7911,448.83435
