subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-103,1,0,TRUE,right,approach,pos,cake29_crop.jpg,1,1,TRUE,0,1,1424.504,103,DON'T EAT                                    EAT,1422.9138,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,0,0,1590.1999999999534
sub-103,2,0,FALSE,right,avoid,pos,meat5_crop.jpg,1,1,TRUE,1,1,1426.095,103,DON'T EAT                                    EAT,1424.9321,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1162.8999999999069
sub-103,3,0,FALSE,right,avoid,pos,meat14_crop.jpg,1,1,TRUE,2,--,NA,103,DON'T EAT                                    EAT,1426.9504,1418.8939,1404.9093,left,--,NA,NA,no_response,no_response,avoid,pos,avoid-pos,NA,NA,NA
sub-103,4,0,FALSE,right,avoid,pos,meat34_crop.jpg,1,1,TRUE,3,1,1429.6952000000001,103,DON'T EAT                                    EAT,1428.9717,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,723.5000000002328
sub-103,5,0,FALSE,right,avoid,pos,meat17_crop.jpg,1,1,TRUE,4,1,1431.8557,103,DON'T EAT                                    EAT,1430.9891,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,866.6000000000931
sub-103,6,0,TRUE,right,approach,neg,insect38_crop.jpg,1,1,TRUE,5,2,1433.9163,103,DON'T EAT                                    EAT,1433.0055,1418.8939,1404.9093,left,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,910.8000000000466
sub-103,7,0,FALSE,right,avoid,pos,meat4_crop.jpg,1,1,TRUE,6,1,1436.2855,103,DON'T EAT                                    EAT,1435.0238,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1261.6999999999534
sub-103,8,0,FALSE,right,avoid,pos,meat33_crop.jpg,1,1,TRUE,7,1,1438.611,103,DON'T EAT                                    EAT,1437.0422,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1568.7999999998137
sub-103,9,0,FALSE,right,avoid,pos,meat15_crop.jpg,1,1,TRUE,8,1,1440.333,103,DON'T EAT                                    EAT,1439.0605,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1272.5
sub-103,10,0,FALSE,right,avoid,pos,meat22_crop.jpg,1,1,TRUE,9,1,1442.0107,103,DON'T EAT                                    EAT,1441.0789,1418.8939,1404.9093,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,931.8000000000466
