subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-058,1,1,FALSE,right,approach,neg,insect26_crop.jpg,1,1,TRUE,0,1,1467.721,58,EAT                                    DON'T EAT,1466.8103,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,910.6999999999534
sub-058,2,1,FALSE,right,approach,neg,insect17_crop.jpg,1,1,TRUE,1,1,1469.5278,58,EAT                                    DON'T EAT,1468.8285,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,699.3000000000466
sub-058,3,1,FALSE,right,approach,neg,insect16_crop.jpg,1,1,TRUE,2,1,1471.42,58,EAT                                    DON'T EAT,1470.8467,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,573.3000000000466
sub-058,4,1,FALSE,right,approach,neg,insect27_crop.jpg,1,1,TRUE,3,1,1473.495,58,EAT                                    DON'T EAT,1472.8694,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,625.5999999998603
sub-058,5,1,TRUE,right,avoid,neg,fungus5_crop.jpg,1,1,TRUE,4,--,NA,58,EAT                                    DON'T EAT,1474.8855,1462.79,1451.3687,right,2,NA,right,no_response,not_eat,approach,neg,approach-neg,NA,1,NA
sub-058,6,1,FALSE,right,approach,neg,insect33_crop.jpg,1,1,TRUE,5,1,1477.5837,58,EAT                                    DON'T EAT,1476.9015,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,682.1999999999534
sub-058,7,1,FALSE,right,approach,neg,insect35_crop.jpg,1,1,TRUE,6,1,1479.4927,58,EAT                                    DON'T EAT,1478.9202,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,572.5
sub-058,8,1,TRUE,right,avoid,pos,meat14_crop.jpg,1,1,TRUE,7,1,1481.8267,58,EAT                                    DON'T EAT,1480.9385,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,0,0,888.2000000001863
sub-058,9,1,FALSE,right,approach,neg,insect7_crop.jpg,1,1,TRUE,8,1,1483.7631,58,EAT                                    DON'T EAT,1482.9567,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,806.3999999999069
sub-058,10,1,FALSE,right,approach,neg,insect12_crop.jpg,1,1,TRUE,9,1,1485.5885,58,EAT                                    DON'T EAT,1484.9752,1462.79,1451.3687,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,613.2999999998137
sub-058,11,0,FALSE,right,avoid,pos,meat22_crop.jpg,1,2,TRUE,10,--,NA,58,EAT                                    DON'T EAT,1504.8584,1500.8381,1451.3687,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-058,12,0,FALSE,right,avoid,pos,meat1_crop.jpg,1,2,TRUE,11,--,NA,58,EAT                                    DON'T EAT,1506.8767,1500.8381,1451.3687,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-058,13,0,FALSE,right,avoid,pos,meat15_crop.jpg,1,2,TRUE,12,--,NA,58,EAT                                    DON'T EAT,1508.895,1500.8381,1451.3687,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-058,14,0,TRUE,right,approach,neg,insect24_crop.jpg,1,2,TRUE,13,1,1511.7612,58,EAT                                    DON'T EAT,1510.9135,1500.8381,1451.3687,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,847.6999999999534
sub-058,15,0,FALSE,right,avoid,pos,meat30_crop.jpg,1,2,TRUE,14,--,NA,58,EAT                                    DON'T EAT,1512.9318,1500.8381,1451.3687,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-058,16,0,TRUE,right,approach,pos,cake40_crop.jpg,1,2,TRUE,15,1,1515.8885,58,EAT                                    DON'T EAT,1514.9501,1500.8381,1451.3687,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,938.3999999999069
