TrialNumber,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,RT,Subject number,n_b,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset
24,1,True,right,approach,neg,insect4_crop.jpg,1,3,1.0,23.0,--,--,3.0,3.0,DON'T EAT                                    EAT,2268.9678,2258.8928,2175.0642
25,1,False,right,avoid,neg,fungus17_crop.jpg,1,3,1.0,24.0,1,2271.802,3.0,3.0,DON'T EAT                                    EAT,2270.9858,2258.8928,2175.0642
26,1,False,right,avoid,neg,fungus22_crop.jpg,1,3,1.0,25.0,1,2273.7551,3.0,3.0,DON'T EAT                                    EAT,2273.0046,2258.8928,2175.0642
27,1,True,right,approach,pos,cake34_crop.jpg,1,3,1.0,26.0,--,--,3.0,3.0,DON'T EAT                                    EAT,2275.0225,2258.8928,2175.0642
28,1,False,right,avoid,neg,fungus35_crop.jpg,1,3,1.0,27.0,1,2277.7903,3.0,3.0,DON'T EAT                                    EAT,2277.0413,2258.8928,2175.0642
29,1,False,right,avoid,neg,fungus3_crop.jpg,1,3,1.0,28.0,1,2279.9353,3.0,3.0,DON'T EAT                                    EAT,2279.0596,2258.8928,2175.0642
30,1,False,right,avoid,neg,fungus38_crop.jpg,1,3,1.0,29.0,--,--,3.0,3.0,DON'T EAT                                    EAT,2281.0781,2258.8928,2175.0642
31,2,True,right,approach,neg,insect31_crop.jpg,1,4,1.0,30.0,--,--,3.0,4.0,DON'T EAT                                    EAT,2298.2087,2294.1887,2175.0642
32,2,False,right,avoid,pos,meat21_crop.jpg,1,4,1.0,31.0,1,2301.7756,3.0,4.0,DON'T EAT                                    EAT,2300.227,2294.1887,2175.0642
33,2,False,right,avoid,pos,meat39_crop.jpg,1,4,1.0,32.0,1,2302.9224,3.0,4.0,DON'T EAT                                    EAT,2302.2456,2294.1887,2175.0642
34,2,False,right,avoid,pos,meat10_crop.jpg,1,4,1.0,33.0,1,2304.99,3.0,4.0,DON'T EAT                                    EAT,2304.264,2294.1887,2175.0642
35,2,False,right,avoid,pos,meat8_crop.jpg,1,4,1.0,34.0,1,2306.8938,3.0,4.0,DON'T EAT                                    EAT,2306.2822,2294.1887,2175.0642
36,2,True,right,approach,pos,cake21_crop.jpg,1,4,1.0,35.0,--,--,3.0,4.0,DON'T EAT                                    EAT,2308.3,2294.1887,2175.0642
37,2,False,right,avoid,pos,meat3_crop.jpg,1,4,1.0,36.0,1,2311.2908,3.0,4.0,DON'T EAT                                    EAT,2310.3188,2294.1887,2175.0642
38,2,False,right,avoid,pos,meat26_crop.jpg,1,4,1.0,37.0,1,2312.9272,3.0,4.0,DON'T EAT                                    EAT,2312.3372,2294.1887,2175.0642
39,2,False,right,avoid,pos,meat14_crop.jpg,1,4,1.0,38.0,1,2314.4622,3.0,4.0,DON'T EAT                                    EAT,2314.3555,2294.1887,2175.0642
40,2,False,right,avoid,pos,meat27_crop.jpg,1,4,1.0,39.0,1,2317.0486,3.0,4.0,DON'T EAT                                    EAT,2316.374,2294.1887,2175.0642
41,2,False,right,approach,neg,insect19_crop.jpg,1,5,1.0,40.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2336.4072,2332.3872,2175.0642
42,2,False,right,approach,neg,insect11_crop.jpg,1,5,1.0,41.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2338.4255,2332.3872,2175.0642
43,2,True,right,avoid,neg,fungus8_crop.jpg,1,5,1.0,42.0,1,2341.2773,3.0,5.0,DON'T EAT                                    EAT,2340.4438,2332.3872,2175.0642
44,2,False,right,approach,neg,insect30_crop.jpg,1,5,1.0,43.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2342.4622,2332.3872,2175.0642
45,2,False,right,approach,neg,insect26_crop.jpg,1,5,1.0,44.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2344.4807,2332.3872,2175.0642
46,2,False,right,approach,neg,insect27_crop.jpg,1,5,1.0,45.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2346.4988,2332.3872,2175.0642
47,2,True,right,avoid,pos,meat35_crop.jpg,1,5,1.0,46.0,1,2349.3223,3.0,5.0,DON'T EAT                                    EAT,2348.517,2332.3872,2175.0642
48,2,False,right,approach,neg,insect24_crop.jpg,1,5,1.0,47.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2350.5354,2332.3872,2175.0642
49,2,False,right,approach,neg,insect34_crop.jpg,1,5,1.0,48.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2352.554,2332.3872,2175.0642
50,2,False,right,approach,neg,insect1_crop.jpg,1,5,1.0,49.0,--,--,3.0,5.0,DON'T EAT                                    EAT,2354.5723,2332.3872,2175.0642
51,3,False,left,avoid,pos,meat11_crop.jpg,1,6,1.0,50.0,1,2373.2043,3.0,6.0,DON'T EAT                                    EAT,2372.1367,2368.117,2175.0642
52,3,False,left,avoid,pos,meat10_crop.jpg,1,6,1.0,51.0,1,2374.8826,3.0,6.0,DON'T EAT                                    EAT,2374.1553,2368.117,2175.0642
53,3,False,left,avoid,pos,meat14_crop.jpg,1,6,1.0,52.0,1,2376.7559,3.0,6.0,DON'T EAT                                    EAT,2376.1736,2368.117,2175.0642
54,3,False,left,avoid,pos,meat32_crop.jpg,1,6,1.0,53.0,1,2378.7664,3.0,6.0,DON'T EAT                                    EAT,2378.192,2368.117,2175.0642
55,3,True,left,approach,neg,insect4_crop.jpg,1,6,1.0,54.0,--,--,3.0,6.0,DON'T EAT                                    EAT,2380.2102,2368.117,2175.0642
56,3,False,left,avoid,pos,meat5_crop.jpg,1,6,1.0,55.0,1,2382.997,3.0,6.0,DON'T EAT                                    EAT,2382.2285,2368.117,2175.0642
57,3,True,left,approach,pos,cake12_crop.jpg,1,6,1.0,56.0,--,--,3.0,6.0,DON'T EAT                                    EAT,2384.2468,2368.117,2175.0642
58,3,False,left,avoid,pos,meat31_crop.jpg,1,6,1.0,57.0,1,2387.0151,3.0,6.0,DON'T EAT                                    EAT,2386.2651,2368.117,2175.0642
59,3,False,left,avoid,pos,meat27_crop.jpg,1,6,1.0,58.0,1,2389.1677,3.0,6.0,DON'T EAT                                    EAT,2388.2837,2368.117,2175.0642
60,3,False,left,avoid,pos,meat2_crop.jpg,1,6,1.0,59.0,1,2390.8953,3.0,6.0,DON'T EAT                                    EAT,2390.302,2368.117,2175.0642
61,1,False,left,avoid,neg,fungus38_crop.jpg,1,7,1.0,60.0,1,2410.4075,3.0,7.0,DON'T EAT                                    EAT,2409.618,2405.5977,2175.0642
62,1,False,left,avoid,neg,fungus34_crop.jpg,1,7,1.0,61.0,1,2412.4285,3.0,7.0,DON'T EAT                                    EAT,2411.6365,2405.5977,2175.0642
63,1,False,left,avoid,neg,fungus9_crop.jpg,1,7,1.0,62.0,1,2414.2263,3.0,7.0,DON'T EAT                                    EAT,2413.6548,2405.5977,2175.0642
64,1,False,left,avoid,neg,fungus28_crop.jpg,1,7,1.0,63.0,1,2416.2224,3.0,7.0,DON'T EAT                                    EAT,2415.673,2405.5977,2175.0642
65,1,False,left,avoid,neg,fungus20_crop.jpg,1,7,1.0,64.0,1,2418.3547,3.0,7.0,DON'T EAT                                    EAT,2417.6914,2405.5977,2175.0642
66,1,True,left,approach,neg,insect19_crop.jpg,1,7,1.0,65.0,--,--,3.0,7.0,DON'T EAT                                    EAT,2419.7097,2405.5977,2175.0642
67,1,False,left,avoid,neg,fungus33_crop.jpg,1,7,1.0,66.0,1,2422.508,3.0,7.0,DON'T EAT                                    EAT,2421.7278,2405.5977,2175.0642
68,1,False,left,avoid,neg,fungus21_crop.jpg,1,7,1.0,67.0,1,2424.3528,3.0,7.0,DON'T EAT                                    EAT,2423.7466,2405.5977,2175.0642
69,1,False,left,avoid,neg,fungus27_crop.jpg,1,7,1.0,68.0,1,2426.376,3.0,7.0,DON'T EAT                                    EAT,2425.7644,2405.5977,2175.0642
70,1,True,left,approach,pos,cake9_crop.jpg,1,7,1.0,69.0,--,--,3.0,7.0,DON'T EAT                                    EAT,2427.7832,2405.5977,2175.0642
71,3,True,right,avoid,pos,meat13_crop.jpg,1,8,1.0,70.0,1,2448.0977,3.0,8.0,DON'T EAT                                    EAT,2447.116,2443.0957,2175.0642
72,3,False,right,approach,pos,cake11_crop.jpg,1,8,1.0,71.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2449.134,2443.0957,2175.0642
73,3,False,right,approach,pos,cake14_crop.jpg,1,8,1.0,72.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2451.1526,2443.0957,2175.0642
74,3,False,right,approach,pos,cake13_crop.jpg,1,8,1.0,73.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2453.1702,2443.0957,2175.0642
75,3,False,right,approach,pos,cake32_crop.jpg,1,8,1.0,74.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2455.1892,2443.0957,2175.0642
76,3,False,right,approach,pos,cake16_crop.jpg,1,8,1.0,75.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2457.2075,2443.0957,2175.0642
77,3,False,right,approach,pos,cake4_crop.jpg,1,8,1.0,76.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2459.2258,2443.0957,2175.0642
78,3,True,right,avoid,neg,fungus10_crop.jpg,1,8,1.0,77.0,1,2461.9644,3.0,8.0,DON'T EAT                                    EAT,2461.2444,2443.0957,2175.0642
79,3,False,right,approach,pos,cake39_crop.jpg,1,8,1.0,78.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2463.2625,2443.0957,2175.0642
80,3,False,right,approach,pos,cake30_crop.jpg,1,8,1.0,79.0,--,--,3.0,8.0,DON'T EAT                                    EAT,2465.2808,2443.0957,2175.0642
81,2,False,left,approach,pos,cake28_crop.jpg,2,9,1.0,80.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2581.4104,2577.3906,2563.3765
82,2,False,left,approach,pos,cake22_crop.jpg,2,9,1.0,81.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2583.429,2577.3906,2563.3765
83,2,True,left,avoid,neg,fungus17_crop.jpg,2,9,1.0,82.0,1,2586.3887,3.0,9.0,DON'T EAT                                    EAT,2585.4473,2577.3906,2563.3765
84,2,False,left,approach,pos,cake27_crop.jpg,2,9,1.0,83.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2587.4658,2577.3906,2563.3765
85,2,True,left,avoid,pos,meat6_crop.jpg,2,9,1.0,84.0,1,2590.3906,3.0,9.0,DON'T EAT                                    EAT,2589.484,2577.3906,2563.3765
86,2,False,left,approach,pos,cake26_crop.jpg,2,9,1.0,85.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2591.5022,2577.3906,2563.3765
87,2,False,left,approach,pos,cake33_crop.jpg,2,9,1.0,86.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2593.5208,2577.3906,2563.3765
88,2,False,left,approach,pos,cake25_crop.jpg,2,9,1.0,87.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2595.539,2577.3906,2563.3765
89,2,False,left,approach,pos,cake11_crop.jpg,2,9,1.0,88.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2597.5574,2577.3906,2563.3765
90,2,False,left,approach,pos,cake15_crop.jpg,2,9,1.0,89.0,--,--,3.0,9.0,DON'T EAT                                    EAT,2599.5754,2577.3906,2563.3765
91,2,False,left,approach,neg,insect38_crop.jpg,2,10,1.0,90.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2616.7065,2612.6865,2563.3765
92,2,True,left,avoid,neg,fungus37_crop.jpg,2,10,1.0,91.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2618.725,2612.6865,2563.3765
93,2,False,left,approach,neg,insect26_crop.jpg,2,10,1.0,92.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2620.7434,2612.6865,2563.3765
94,2,False,left,approach,neg,insect5_crop.jpg,2,10,1.0,93.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2622.7617,2612.6865,2563.3765
95,2,False,left,approach,neg,insect37_crop.jpg,2,10,1.0,94.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2624.78,2612.6865,2563.3765
96,2,False,left,approach,neg,insect12_crop.jpg,2,10,1.0,95.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2626.7983,2612.6865,2563.3765
97,2,False,left,approach,neg,insect39_crop.jpg,2,10,1.0,96.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2628.8167,2612.6865,2563.3765
98,2,False,left,approach,neg,insect3_crop.jpg,2,10,1.0,97.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2630.8352,2612.6865,2563.3765
99,2,False,left,approach,neg,insect20_crop.jpg,2,10,1.0,98.0,--,--,3.0,10.0,DON'T EAT                                    EAT,2632.8535,2612.6865,2563.3765
100,2,True,left,avoid,pos,meat23_crop.jpg,2,10,1.0,99.0,1,2635.9165,3.0,10.0,DON'T EAT                                    EAT,2634.8713,2612.6865,2563.3765
101,2,False,right,approach,pos,cake33_crop.jpg,2,11,1.0,100.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2654.3545,2650.3347,2563.3765
102,2,False,right,approach,pos,cake10_crop.jpg,2,11,1.0,101.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2656.373,2650.3347,2563.3765
103,2,False,right,approach,pos,cake40_crop.jpg,2,11,1.0,102.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2658.391,2650.3347,2563.3765
104,2,False,right,approach,pos,cake26_crop.jpg,2,11,1.0,103.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2660.4094,2650.3347,2563.3765
105,2,True,right,avoid,pos,meat15_crop.jpg,2,11,1.0,104.0,1,2663.569,3.0,11.0,DON'T EAT                                    EAT,2662.428,2650.3347,2563.3765
106,2,False,right,approach,pos,cake29_crop.jpg,2,11,1.0,105.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2664.446,2650.3347,2563.3765
107,2,True,right,avoid,neg,fungus30_crop.jpg,2,11,1.0,106.0,1,2667.3508,3.0,11.0,DON'T EAT                                    EAT,2666.4644,2650.3347,2563.3765
108,2,False,right,approach,pos,cake20_crop.jpg,2,11,1.0,107.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2668.483,2650.3347,2563.3765
109,2,False,right,approach,pos,cake12_crop.jpg,2,11,1.0,108.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2670.5012,2650.3347,2563.3765
110,2,False,right,approach,pos,cake35_crop.jpg,2,11,1.0,109.0,--,--,3.0,11.0,DON'T EAT                                    EAT,2672.5198,2650.3347,2563.3765
111,1,True,right,avoid,pos,meat2_crop.jpg,2,12,1.0,110.0,1,2693.0698,3.0,12.0,DON'T EAT                                    EAT,2691.8857,2687.882,2563.3765
112,1,False,right,approach,neg,insect12_crop.jpg,2,12,1.0,111.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2693.9043,2687.882,2563.3765
113,1,False,right,approach,neg,insect32_crop.jpg,2,12,1.0,112.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2695.9226,2687.882,2563.3765
114,1,False,right,approach,neg,insect13_crop.jpg,2,12,1.0,113.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2697.941,2687.882,2563.3765
115,1,False,right,approach,neg,insect2_crop.jpg,2,12,1.0,114.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2699.9592,2687.882,2563.3765
116,1,False,right,approach,neg,insect40_crop.jpg,2,12,1.0,115.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2701.9775,2687.882,2563.3765
117,1,False,right,approach,neg,insect28_crop.jpg,2,12,1.0,116.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2703.9958,2687.882,2563.3765
118,1,False,right,approach,neg,insect22_crop.jpg,2,12,1.0,117.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2706.0142,2687.882,2563.3765
119,1,True,right,avoid,neg,fungus1_crop.jpg,2,12,1.0,118.0,1,2709.002,3.0,12.0,DON'T EAT                                    EAT,2708.0322,2687.882,2563.3765
120,1,False,right,approach,neg,insect25_crop.jpg,2,12,1.0,119.0,--,--,3.0,12.0,DON'T EAT                                    EAT,2710.0508,2687.882,2563.3765
121,3,False,right,avoid,neg,fungus14_crop.jpg,2,13,1.0,120.0,1,2730.6685,3.0,13.0,DON'T EAT                                    EAT,2729.6172,2725.5972,2563.3765
122,3,False,right,avoid,neg,fungus2_crop.jpg,2,13,1.0,121.0,1,2732.567,3.0,13.0,DON'T EAT                                    EAT,2731.6355,2725.5972,2563.3765
123,3,False,right,avoid,neg,fungus16_crop.jpg,2,13,1.0,122.0,1,2734.5266,3.0,13.0,DON'T EAT                                    EAT,2733.654,2725.5972,2563.3765
124,3,True,right,approach,neg,insect15_crop.jpg,2,13,1.0,123.0,--,--,3.0,13.0,DON'T EAT                                    EAT,2735.672,2725.5972,2563.3765
125,3,False,right,avoid,neg,fungus27_crop.jpg,2,13,1.0,124.0,1,2738.5955,3.0,13.0,DON'T EAT                                    EAT,2737.6904,2725.5972,2563.3765
126,3,False,right,avoid,neg,fungus11_crop.jpg,2,13,1.0,125.0,1,2740.5735,3.0,13.0,DON'T EAT                                    EAT,2739.7083,2725.5972,2563.3765
127,3,False,right,avoid,neg,fungus40_crop.jpg,2,13,1.0,126.0,1,2742.5383,3.0,13.0,DON'T EAT                                    EAT,2741.7273,2725.5972,2563.3765
128,3,False,right,avoid,neg,fungus34_crop.jpg,2,13,1.0,127.0,1,2744.3806,3.0,13.0,DON'T EAT                                    EAT,2743.7456,2725.5972,2563.3765
129,3,False,right,avoid,neg,fungus31_crop.jpg,2,13,1.0,128.0,1,2746.5864,3.0,13.0,DON'T EAT                                    EAT,2745.764,2725.5972,2563.3765
130,3,True,right,approach,pos,cake2_crop.jpg,2,13,1.0,129.0,--,--,3.0,13.0,DON'T EAT                                    EAT,2747.7822,2725.5972,2563.3765
131,3,False,right,avoid,pos,meat38_crop.jpg,2,14,1.0,130.0,1,2766.8958,3.0,14.0,DON'T EAT                                    EAT,2765.764,2761.744,2563.3765
132,3,True,right,approach,neg,insect21_crop.jpg,2,14,1.0,131.0,--,--,3.0,14.0,DON'T EAT                                    EAT,2767.7822,2761.744,2563.3765
133,3,False,right,avoid,pos,meat34_crop.jpg,2,14,1.0,132.0,1,2771.2434,3.0,14.0,DON'T EAT                                    EAT,2769.8,2761.744,2563.3765
134,3,True,right,approach,pos,cake8_crop.jpg,2,14,1.0,133.0,--,--,3.0,14.0,DON'T EAT                                    EAT,2771.8188,2761.744,2563.3765
135,3,False,right,avoid,pos,meat28_crop.jpg,2,14,1.0,134.0,1,2774.7231,3.0,14.0,DON'T EAT                                    EAT,2773.8372,2761.744,2563.3765
136,3,False,right,avoid,pos,meat20_crop.jpg,2,14,1.0,135.0,1,2776.7734,3.0,14.0,DON'T EAT                                    EAT,2775.8555,2761.744,2563.3765
137,3,False,right,avoid,pos,meat25_crop.jpg,2,14,1.0,136.0,1,2779.6038,3.0,14.0,DON'T EAT                                    EAT,2777.874,2761.744,2563.3765
138,3,False,right,avoid,pos,meat22_crop.jpg,2,14,1.0,137.0,1,2780.5593,3.0,14.0,DON'T EAT                                    EAT,2779.892,2761.744,2563.3765
139,3,False,right,avoid,pos,meat12_crop.jpg,2,14,1.0,138.0,1,2782.5623,3.0,14.0,DON'T EAT                                    EAT,2781.9106,2761.744,2563.3765
140,3,False,right,avoid,pos,meat40_crop.jpg,2,14,1.0,139.0,1,2784.5388,3.0,14.0,DON'T EAT                                    EAT,2783.929,2761.744,2563.3765
141,0,False,right,avoid,pos,meat32_crop.jpg,2,15,1.0,140.0,1,2803.9326,3.0,15.0,DON'T EAT                                    EAT,2803.1113,2799.0916,2563.3765
142,0,False,right,avoid,pos,meat18_crop.jpg,2,15,1.0,141.0,1,2806.2388,3.0,15.0,DON'T EAT                                    EAT,2805.13,2799.0916,2563.3765
143,0,False,right,avoid,pos,meat36_crop.jpg,2,15,1.0,142.0,1,2807.9583,3.0,15.0,DON'T EAT                                    EAT,2807.148,2799.0916,2563.3765
144,0,False,right,avoid,pos,meat7_crop.jpg,2,15,1.0,143.0,1,2809.854,3.0,15.0,DON'T EAT                                    EAT,2809.1665,2799.0916,2563.3765
145,0,False,right,avoid,pos,meat24_crop.jpg,2,15,1.0,144.0,1,2811.8054,3.0,15.0,DON'T EAT                                    EAT,2811.1846,2799.0916,2563.3765
146,0,False,right,avoid,pos,meat16_crop.jpg,2,15,1.0,145.0,1,2813.8584,3.0,15.0,DON'T EAT                                    EAT,2813.2034,2799.0916,2563.3765
147,0,True,right,approach,neg,insect17_crop.jpg,2,15,1.0,146.0,--,--,3.0,15.0,DON'T EAT                                    EAT,2815.2217,2799.0916,2563.3765
148,0,False,right,avoid,pos,meat19_crop.jpg,2,15,1.0,147.0,1,2818.0652,3.0,15.0,DON'T EAT                                    EAT,2817.24,2799.0916,2563.3765
149,0,True,right,approach,pos,cake38_crop.jpg,2,15,1.0,148.0,--,--,3.0,15.0,DON'T EAT                                    EAT,2819.2583,2799.0916,2563.3765
150,0,False,right,avoid,pos,meat11_crop.jpg,2,15,1.0,149.0,1,2822.1526,3.0,15.0,DON'T EAT                                    EAT,2821.2766,2799.0916,2563.3765
151,0,False,left,approach,pos,cake16_crop.jpg,2,16,1.0,150.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2839.692,2835.6716,2563.3765
152,0,False,left,approach,pos,cake20_crop.jpg,2,16,1.0,151.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2841.7102,2835.6716,2563.3765
153,0,False,left,approach,pos,cake3_crop.jpg,2,16,1.0,152.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2843.7285,2835.6716,2563.3765
154,0,True,left,avoid,pos,meat26_crop.jpg,2,16,1.0,153.0,1,2847.0051,3.0,16.0,DON'T EAT                                    EAT,2845.747,2835.6716,2563.3765
155,0,False,left,approach,pos,cake29_crop.jpg,2,16,1.0,154.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2847.7651,2835.6716,2563.3765
156,0,False,left,approach,pos,cake7_crop.jpg,2,16,1.0,155.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2849.7832,2835.6716,2563.3765
157,0,False,left,approach,pos,cake19_crop.jpg,2,16,1.0,156.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2851.802,2835.6716,2563.3765
158,0,True,left,avoid,neg,fungus4_crop.jpg,2,16,1.0,157.0,1,2854.7234,3.0,16.0,DON'T EAT                                    EAT,2853.8203,2835.6716,2563.3765
159,0,False,left,approach,pos,cake23_crop.jpg,2,16,1.0,158.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2855.8384,2835.6716,2563.3765
160,0,False,left,approach,pos,cake32_crop.jpg,2,16,1.0,159.0,--,--,3.0,16.0,DON'T EAT                                    EAT,2857.857,2835.6716,2563.3765
161,0,True,left,avoid,neg,fungus8_crop.jpg,3,17,1.0,160.0,1,2958.7969,3.0,17.0,DON'T EAT                                    EAT,2958.0564,2954.0369,2943.9653
162,0,False,left,approach,neg,insect23_crop.jpg,3,17,1.0,161.0,--,--,3.0,17.0,DON'T EAT                                    EAT,2960.0752,2954.0369,2943.9653
163,0,False,left,approach,neg,insect6_crop.jpg,3,17,1.0,162.0,--,--,3.0,17.0,DON'T EAT                                    EAT,2962.0938,2954.0369,2943.9653
164,0,False,left,approach,neg,insect16_crop.jpg,3,17,1.0,163.0,--,--,3.0,17.0,DON'T EAT                                    EAT,2964.112,2954.0369,2943.9653
165,0,False,left,approach,neg,insect11_crop.jpg,3,17,1.0,164.0,--,--,3.0,17.0,DON'T EAT                                    EAT,2966.1304,2954.0369,2943.9653
166,0,False,left,approach,neg,insect10_crop.jpg,3,17,1.0,165.0,--,--,3.0,17.0,DON'T EAT                                    EAT,2968.1484,2954.0369,2943.9653
