subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-055,1,3,FALSE,right,approach,pos,cake13_crop.jpg,1,1,TRUE,0,2,336.34854,55,DON'T EAT                                    EAT,334.73944,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,1609.100000000035
sub-055,2,3,FALSE,right,approach,pos,cake17_crop.jpg,1,1,TRUE,1,2,337.6334,55,DON'T EAT                                    EAT,336.75772,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,875.679999999993
sub-055,3,3,FALSE,right,approach,pos,cake20_crop.jpg,1,1,TRUE,2,2,339.52835,55,DON'T EAT                                    EAT,338.776,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,752.3499999999767
sub-055,4,3,TRUE,right,avoid,neg,fungus34_crop.jpg,1,1,TRUE,3,1,342.05035,55,DON'T EAT                                    EAT,340.79434,330.7193,318.77112,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1256.0100000000093
sub-055,5,3,FALSE,right,approach,pos,cake32_crop.jpg,1,1,TRUE,4,2,343.71906,55,DON'T EAT                                    EAT,342.81552,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,903.539999999979
sub-055,6,3,FALSE,right,approach,pos,cake40_crop.jpg,1,1,TRUE,5,2,345.46774,55,DON'T EAT                                    EAT,344.83304,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,634.7000000000116
sub-055,7,3,FALSE,right,approach,pos,cake23_crop.jpg,1,1,TRUE,6,2,347.69586,55,DON'T EAT                                    EAT,346.8494,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,846.4599999999627
sub-055,8,3,TRUE,right,avoid,pos,meat35_crop.jpg,1,1,TRUE,7,1,349.9131,55,DON'T EAT                                    EAT,348.86783,330.7193,318.77112,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1045.2699999999604
sub-055,9,3,FALSE,right,approach,pos,cake12_crop.jpg,1,1,TRUE,8,2,351.6688,55,DON'T EAT                                    EAT,350.88614,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,782.6599999999744
sub-055,10,3,FALSE,right,approach,pos,cake29_crop.jpg,1,1,TRUE,9,2,353.62738,55,DON'T EAT                                    EAT,352.90445,330.7193,318.77112,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,722.929999999993
sub-055,11,1,FALSE,right,avoid,pos,meat31_crop.jpg,1,2,TRUE,10,1,370.9729,55,DON'T EAT                                    EAT,369.18463,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1788.2699999999604
sub-055,12,1,TRUE,right,approach,pos,cake37_crop.jpg,1,2,TRUE,11,2,372.13226,55,DON'T EAT                                    EAT,371.20276,365.16434,318.77112,left,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,929.4999999999418
sub-055,13,1,TRUE,right,approach,neg,insect21_crop.jpg,1,2,TRUE,12,2,374.2639,55,DON'T EAT                                    EAT,373.22107,365.16434,318.77112,left,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,1042.829999999958
sub-055,14,1,FALSE,right,avoid,pos,meat39_crop.jpg,1,2,TRUE,13,1,376.2428,55,DON'T EAT                                    EAT,375.23978,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1003.0200000000186
sub-055,15,1,FALSE,right,avoid,pos,meat5_crop.jpg,1,2,TRUE,14,1,378.1888,55,DON'T EAT                                    EAT,377.25803,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,930.7699999999604
sub-055,16,1,FALSE,right,avoid,pos,meat7_crop.jpg,1,2,TRUE,15,1,380.13327,55,DON'T EAT                                    EAT,379.2764,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,856.8699999999371
sub-055,17,1,FALSE,right,avoid,pos,meat37_crop.jpg,1,2,TRUE,16,1,382.04593,55,DON'T EAT                                    EAT,381.2947,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,751.2300000000396
sub-055,18,1,FALSE,right,avoid,pos,meat20_crop.jpg,1,2,TRUE,17,1,384.1965,55,DON'T EAT                                    EAT,383.31274,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,883.7600000000093
sub-055,19,1,FALSE,right,avoid,pos,meat2_crop.jpg,1,2,TRUE,18,1,386.13647,55,DON'T EAT                                    EAT,385.33142,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,805.0499999999884
sub-055,20,1,FALSE,right,avoid,pos,meat28_crop.jpg,1,2,TRUE,19,1,388.17380000000003,55,DON'T EAT                                    EAT,387.34988,365.16434,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,823.9200000000419
sub-055,21,3,FALSE,right,avoid,pos,meat36_crop.jpg,1,3,TRUE,20,1,405.3971,55,DON'T EAT                                    EAT,404.23026,400.21017,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1166.8400000000256
sub-055,22,3,TRUE,right,approach,neg,insect37_crop.jpg,1,3,TRUE,21,2,407.29697,55,DON'T EAT                                    EAT,406.2489,400.21017,318.77112,left,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,1048.070000000007
sub-055,23,3,FALSE,right,avoid,pos,meat4_crop.jpg,1,3,TRUE,22,1,409.4752,55,DON'T EAT                                    EAT,408.2672,400.21017,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1207.9999999999418
sub-055,24,3,FALSE,right,avoid,pos,meat23_crop.jpg,1,3,TRUE,23,1,411.20636,55,DON'T EAT                                    EAT,410.2855,400.21017,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,920.8600000000442
sub-055,25,3,FALSE,right,avoid,pos,meat9_crop.jpg,1,3,TRUE,24,1,413.50644,55,DON'T EAT                                    EAT,412.30374,400.21017,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1202.7000000000116
sub-055,26,3,FALSE,right,avoid,pos,meat8_crop.jpg,1,3,TRUE,25,1,415.12854,55,DON'T EAT                                    EAT,414.32202,400.21017,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,806.5199999999604
sub-055,27,3,FALSE,right,avoid,pos,meat19_crop.jpg,1,3,TRUE,26,1,416.87756,55,DON'T EAT                                    EAT,416.3407,400.21017,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,536.859999999986
sub-055,28,3,TRUE,right,approach,pos,cake11_crop.jpg,1,3,TRUE,27,2,419.0048,55,DON'T EAT                                    EAT,418.3588,400.21017,318.77112,left,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,646
sub-055,29,3,FALSE,right,avoid,pos,meat26_crop.jpg,1,3,TRUE,28,1,420.914,55,DON'T EAT                                    EAT,420.37726,400.21017,318.77112,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,536.7400000000489
