TrialNumber,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,RT,Subject number,n_b,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset
59,2,False,left,avoid,neg,fungus35_crop.jpg,1,6,1.0,58.0,1,2587.3228,999.0,6.0,DON'T EAT                                    EAT,2586.7532,2566.5867,2374.8484
60,2,False,left,avoid,neg,fungus27_crop.jpg,1,6,1.0,59.0,1,2589.4355,999.0,6.0,DON'T EAT                                    EAT,2588.7715,2566.5867,2374.8484
61,1,False,right,approach,pos,cake22_crop.jpg,1,7,1.0,60.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2607.9543,2603.9338,2374.8484
62,1,False,right,approach,pos,cake3_crop.jpg,1,7,1.0,61.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2609.9727,2603.9338,2374.8484
63,1,False,right,approach,pos,cake19_crop.jpg,1,7,1.0,62.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2611.9907,2603.9338,2374.8484
64,1,False,right,approach,pos,cake39_crop.jpg,1,7,1.0,63.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2614.0093,2603.9338,2374.8484
65,1,False,right,approach,pos,cake8_crop.jpg,1,7,1.0,64.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2616.0276,2603.9338,2374.8484
66,1,False,right,approach,pos,cake17_crop.jpg,1,7,1.0,65.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2618.0461,2603.9338,2374.8484
67,1,True,right,avoid,neg,fungus40_crop.jpg,1,7,1.0,66.0,1,2620.7595,999.0,7.0,DON'T EAT                                    EAT,2620.0645,2603.9338,2374.8484
68,1,True,right,avoid,pos,meat15_crop.jpg,1,7,1.0,67.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2622.0828,2603.9338,2374.8484
69,1,False,right,approach,pos,cake4_crop.jpg,1,7,1.0,68.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2624.1008,2603.9338,2374.8484
70,1,False,right,approach,pos,cake18_crop.jpg,1,7,1.0,69.0,--,--,999.0,7.0,DON'T EAT                                    EAT,2626.1194,2603.9338,2374.8484
71,1,False,right,approach,neg,insect35_crop.jpg,1,8,1.0,70.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2644.9517,2640.9316,2374.8484
72,1,False,right,approach,neg,insect23_crop.jpg,1,8,1.0,71.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2646.97,2640.9316,2374.8484
73,1,False,right,approach,neg,insect26_crop.jpg,1,8,1.0,72.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2648.9883,2640.9316,2374.8484
74,1,False,right,approach,neg,insect3_crop.jpg,1,8,1.0,73.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2651.0066,2640.9316,2374.8484
75,1,False,right,approach,neg,insect8_crop.jpg,1,8,1.0,74.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2653.0251,2640.9316,2374.8484
76,1,True,right,avoid,pos,meat16_crop.jpg,1,8,1.0,75.0,1,2655.831,999.0,8.0,DON'T EAT                                    EAT,2655.0435,2640.9316,2374.8484
77,1,False,right,approach,neg,insect4_crop.jpg,1,8,1.0,76.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2657.0618,2640.9316,2374.8484
78,1,True,right,avoid,neg,fungus17_crop.jpg,1,8,1.0,77.0,1,2659.8066,999.0,8.0,DON'T EAT                                    EAT,2659.08,2640.9316,2374.8484
79,1,False,right,approach,neg,insect5_crop.jpg,1,8,1.0,78.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2661.0984,2640.9316,2374.8484
80,1,False,right,approach,neg,insect29_crop.jpg,1,8,1.0,79.0,--,--,999.0,8.0,DON'T EAT                                    EAT,2663.1167,2640.9316,2374.8484
81,2,False,right,avoid,neg,fungus18_crop.jpg,2,9,1.0,80.0,1,2772.534,999.0,9.0,DON'T EAT                                    EAT,2771.6404,2767.6204,2753.6748
82,2,True,right,approach,pos,cake35_crop.jpg,2,9,1.0,81.0,--,--,999.0,9.0,DON'T EAT                                    EAT,2773.6587,2767.6204,2753.6748
83,2,True,right,approach,neg,insect11_crop.jpg,2,9,1.0,82.0,--,--,999.0,9.0,DON'T EAT                                    EAT,2775.6768,2767.6204,2753.6748
84,2,False,right,avoid,neg,fungus37_crop.jpg,2,9,1.0,83.0,1,2778.3813,999.0,9.0,DON'T EAT                                    EAT,2777.6953,2767.6204,2753.6748
85,2,False,right,avoid,neg,fungus3_crop.jpg,2,9,1.0,84.0,1,2781.0605,999.0,9.0,DON'T EAT                                    EAT,2779.7136,2767.6204,2753.6748
86,2,False,right,avoid,neg,fungus36_crop.jpg,2,9,1.0,85.0,1,2782.3442,999.0,9.0,DON'T EAT                                    EAT,2781.732,2767.6204,2753.6748
87,2,False,right,avoid,neg,fungus27_crop.jpg,2,9,1.0,86.0,1,2784.2563,999.0,9.0,DON'T EAT                                    EAT,2783.7505,2767.6204,2753.6748
88,2,False,right,avoid,neg,fungus5_crop.jpg,2,9,1.0,87.0,1,2786.3074,999.0,9.0,DON'T EAT                                    EAT,2785.768,2767.6204,2753.6748
89,2,False,right,avoid,neg,fungus4_crop.jpg,2,9,1.0,88.0,1,2788.2283,999.0,9.0,DON'T EAT                                    EAT,2787.7869,2767.6204,2753.6748
90,2,False,right,avoid,neg,fungus31_crop.jpg,2,9,1.0,89.0,1,2790.2268,999.0,9.0,DON'T EAT                                    EAT,2789.8054,2767.6204,2753.6748
91,2,True,left,approach,neg,insect27_crop.jpg,2,10,1.0,90.0,--,--,999.0,10.0,DON'T EAT                                    EAT,2807.7869,2803.7668,2753.6748
92,2,False,left,avoid,pos,meat19_crop.jpg,2,10,1.0,91.0,1,2810.5413,999.0,10.0,DON'T EAT                                    EAT,2809.8054,2803.7668,2753.6748
93,2,False,left,avoid,pos,meat17_crop.jpg,2,10,1.0,92.0,1,2812.8684,999.0,10.0,DON'T EAT                                    EAT,2811.8237,2803.7668,2753.6748
94,2,False,left,avoid,pos,meat26_crop.jpg,2,10,1.0,93.0,1,2814.3892,999.0,10.0,DON'T EAT                                    EAT,2813.842,2803.7668,2753.6748
95,2,False,left,avoid,pos,meat33_crop.jpg,2,10,1.0,94.0,1,2816.294,999.0,10.0,DON'T EAT                                    EAT,2815.86,2803.7668,2753.6748
96,2,False,left,avoid,pos,meat9_crop.jpg,2,10,1.0,95.0,1,2818.331,999.0,10.0,DON'T EAT                                    EAT,2817.8787,2803.7668,2753.6748
97,2,False,left,avoid,pos,meat5_crop.jpg,2,10,1.0,96.0,1,2820.284,999.0,10.0,DON'T EAT                                    EAT,2819.897,2803.7668,2753.6748
98,2,False,left,avoid,pos,meat15_crop.jpg,2,10,1.0,97.0,1,2822.3274,999.0,10.0,DON'T EAT                                    EAT,2821.9155,2803.7668,2753.6748
99,2,False,left,avoid,pos,meat21_crop.jpg,2,10,1.0,98.0,--,--,999.0,10.0,DON'T EAT                                    EAT,2823.9338,2803.7668,2753.6748
100,2,True,left,approach,pos,cake6_crop.jpg,2,10,1.0,99.0,--,--,999.0,10.0,DON'T EAT                                    EAT,2825.9517,2803.7668,2753.6748
101,3,True,left,approach,neg,insect21_crop.jpg,2,11,1.0,100.0,--,--,999.0,11.0,DON'T EAT                                    EAT,2845.0679,2841.0479,2753.6748
102,3,False,left,avoid,neg,fungus33_crop.jpg,2,11,1.0,101.0,--,--,999.0,11.0,DON'T EAT                                    EAT,2847.0864,2841.0479,2753.6748
103,3,True,left,approach,pos,cake35_crop.jpg,2,11,1.0,102.0,--,--,999.0,11.0,DON'T EAT                                    EAT,2849.1042,2841.0479,2753.6748
104,3,False,left,avoid,neg,fungus32_crop.jpg,2,11,1.0,103.0,--,--,999.0,11.0,DON'T EAT                                    EAT,2851.1226,2841.0479,2753.6748
105,3,False,left,avoid,neg,fungus10_crop.jpg,2,11,1.0,104.0,1,2853.8574,999.0,11.0,DON'T EAT                                    EAT,2853.1414,2841.0479,2753.6748
106,3,False,left,avoid,neg,fungus26_crop.jpg,2,11,1.0,105.0,1,2855.935,999.0,11.0,DON'T EAT                                    EAT,2855.1597,2841.0479,2753.6748
107,3,False,left,avoid,neg,fungus39_crop.jpg,2,11,1.0,106.0,1,2857.823,999.0,11.0,DON'T EAT                                    EAT,2857.178,2841.0479,2753.6748
108,3,False,left,avoid,neg,fungus12_crop.jpg,2,11,1.0,107.0,1,2859.849,999.0,11.0,DON'T EAT                                    EAT,2859.1965,2841.0479,2753.6748
109,3,False,left,avoid,neg,fungus19_crop.jpg,2,11,1.0,108.0,1,2861.7603,999.0,11.0,DON'T EAT                                    EAT,2861.2148,2841.0479,2753.6748
110,3,False,left,avoid,neg,fungus11_crop.jpg,2,11,1.0,109.0,1,2863.748,999.0,11.0,DON'T EAT                                    EAT,2863.2332,2841.0479,2753.6748
111,1,True,right,approach,pos,cake21_crop.jpg,2,12,1.0,110.0,--,--,999.0,12.0,DON'T EAT                                    EAT,2880.2805,2876.2603,2753.6748
112,1,False,right,avoid,pos,meat32_crop.jpg,2,12,1.0,111.0,1,2882.9766,999.0,12.0,DON'T EAT                                    EAT,2882.299,2876.2603,2753.6748
113,1,False,right,avoid,pos,meat13_crop.jpg,2,12,1.0,112.0,1,2884.9165,999.0,12.0,DON'T EAT                                    EAT,2884.3171,2876.2603,2753.6748
114,1,False,right,avoid,pos,meat22_crop.jpg,2,12,1.0,113.0,1,2886.8113,999.0,12.0,DON'T EAT                                    EAT,2886.3357,2876.2603,2753.6748
115,1,False,right,avoid,pos,meat40_crop.jpg,2,12,1.0,114.0,1,2889.0088,999.0,12.0,DON'T EAT                                    EAT,2888.354,2876.2603,2753.6748
116,1,False,right,avoid,pos,meat35_crop.jpg,2,12,1.0,115.0,1,2890.9204,999.0,12.0,DON'T EAT                                    EAT,2890.3723,2876.2603,2753.6748
117,1,False,right,avoid,pos,meat19_crop.jpg,2,12,1.0,116.0,1,2892.834,999.0,12.0,DON'T EAT                                    EAT,2892.3906,2876.2603,2753.6748
118,1,False,right,avoid,pos,meat26_crop.jpg,2,12,1.0,117.0,1,2894.872,999.0,12.0,DON'T EAT                                    EAT,2894.4092,2876.2603,2753.6748
119,1,False,right,avoid,pos,meat37_crop.jpg,2,12,1.0,118.0,1,2896.9773,999.0,12.0,DON'T EAT                                    EAT,2896.4272,2876.2603,2753.6748
120,1,True,right,approach,neg,insect30_crop.jpg,2,12,1.0,119.0,--,--,999.0,12.0,DON'T EAT                                    EAT,2898.4458,2876.2603,2753.6748
121,2,False,right,avoid,pos,meat6_crop.jpg,2,13,1.0,120.0,1,2917.576,999.0,13.0,DON'T EAT                                    EAT,2916.711,2912.691,2753.6748
122,2,False,right,avoid,pos,meat27_crop.jpg,2,13,1.0,121.0,1,2919.2686,999.0,13.0,DON'T EAT                                    EAT,2918.7292,2912.691,2753.6748
123,2,True,right,approach,pos,cake25_crop.jpg,2,13,1.0,122.0,--,--,999.0,13.0,DON'T EAT                                    EAT,2920.7476,2912.691,2753.6748
124,2,False,right,avoid,pos,meat14_crop.jpg,2,13,1.0,123.0,1,2923.4395,999.0,13.0,DON'T EAT                                    EAT,2922.766,2912.691,2753.6748
125,2,False,right,avoid,pos,meat3_crop.jpg,2,13,1.0,124.0,1,2925.3765,999.0,13.0,DON'T EAT                                    EAT,2924.7844,2912.691,2753.6748
126,2,False,right,avoid,pos,meat4_crop.jpg,2,13,1.0,125.0,1,2927.2974,999.0,13.0,DON'T EAT                                    EAT,2926.8027,2912.691,2753.6748
127,2,False,right,avoid,pos,meat39_crop.jpg,2,13,1.0,126.0,1,2929.3252,999.0,13.0,DON'T EAT                                    EAT,2928.821,2912.691,2753.6748
128,2,False,right,avoid,pos,meat10_crop.jpg,2,13,1.0,127.0,1,2931.431,999.0,13.0,DON'T EAT                                    EAT,2930.8394,2912.691,2753.6748
129,2,False,right,avoid,pos,meat9_crop.jpg,2,13,1.0,128.0,1,2933.3013,999.0,13.0,DON'T EAT                                    EAT,2932.8577,2912.691,2753.6748
130,2,True,right,approach,neg,insect39_crop.jpg,2,13,1.0,129.0,--,--,999.0,13.0,DON'T EAT                                    EAT,2934.8762,2912.691,2753.6748
131,1,False,left,avoid,neg,fungus36_crop.jpg,2,14,1.0,130.0,1,2953.7703,999.0,14.0,DON'T EAT                                    EAT,2953.108,2949.088,2753.6748
132,1,False,left,avoid,neg,fungus21_crop.jpg,2,14,1.0,131.0,1,2955.6016,999.0,14.0,DON'T EAT                                    EAT,2955.1262,2949.088,2753.6748
133,1,False,left,avoid,neg,fungus23_crop.jpg,2,14,1.0,132.0,1,2957.6194,999.0,14.0,DON'T EAT                                    EAT,2957.1445,2949.088,2753.6748
134,1,True,left,approach,neg,insect15_crop.jpg,2,14,1.0,133.0,--,--,999.0,14.0,DON'T EAT                                    EAT,2959.1628,2949.088,2753.6748
135,1,True,left,approach,pos,cake22_crop.jpg,2,14,1.0,134.0,1,2961.6956,999.0,14.0,DON'T EAT                                    EAT,2961.1812,2949.088,2753.6748
136,1,False,left,avoid,neg,fungus34_crop.jpg,2,14,1.0,135.0,1,2963.8213,999.0,14.0,DON'T EAT                                    EAT,2963.1995,2949.088,2753.6748
137,1,False,left,avoid,neg,fungus22_crop.jpg,2,14,1.0,136.0,1,2965.8418,999.0,14.0,DON'T EAT                                    EAT,2965.218,2949.088,2753.6748
138,1,False,left,avoid,neg,fungus14_crop.jpg,2,14,1.0,137.0,1,2967.8901,999.0,14.0,DON'T EAT                                    EAT,2967.236,2949.088,2753.6748
139,1,False,left,avoid,neg,fungus29_crop.jpg,2,14,1.0,138.0,1,2969.7073,999.0,14.0,DON'T EAT                                    EAT,2969.2546,2949.088,2753.6748
140,1,False,left,avoid,neg,fungus8_crop.jpg,2,14,1.0,139.0,1,2971.938,999.0,14.0,DON'T EAT                                    EAT,2971.273,2949.088,2753.6748
141,1,False,left,avoid,pos,meat18_crop.jpg,2,15,1.0,140.0,1,2992.057,999.0,15.0,DON'T EAT                                    EAT,2990.739,2986.719,2753.6748
142,1,False,left,avoid,pos,meat38_crop.jpg,2,15,1.0,141.0,1,2993.314,999.0,15.0,DON'T EAT                                    EAT,2992.7576,2986.719,2753.6748
143,1,False,left,avoid,pos,meat11_crop.jpg,2,15,1.0,142.0,1,2995.2407,999.0,15.0,DON'T EAT                                    EAT,2994.7761,2986.719,2753.6748
144,1,False,left,avoid,pos,meat28_crop.jpg,2,15,1.0,143.0,1,2997.347,999.0,15.0,DON'T EAT                                    EAT,2996.7942,2986.719,2753.6748
145,1,True,left,approach,neg,insect8_crop.jpg,2,15,1.0,144.0,--,--,999.0,15.0,DON'T EAT                                    EAT,2998.8125,2986.719,2753.6748
146,1,True,left,approach,pos,cake5_crop.jpg,2,15,1.0,145.0,--,--,999.0,15.0,DON'T EAT                                    EAT,3000.831,2986.719,2753.6748
147,1,False,left,avoid,pos,meat14_crop.jpg,2,15,1.0,146.0,1,3003.6165,999.0,15.0,DON'T EAT                                    EAT,3002.849,2986.719,2753.6748
148,1,False,left,avoid,pos,meat20_crop.jpg,2,15,1.0,147.0,1,3005.406,999.0,15.0,DON'T EAT                                    EAT,3004.8674,2986.719,2753.6748
149,1,False,left,avoid,pos,meat31_crop.jpg,2,15,1.0,148.0,1,3007.4644,999.0,15.0,DON'T EAT                                    EAT,3006.886,2986.719,2753.6748
150,1,False,left,avoid,pos,meat36_crop.jpg,2,15,1.0,149.0,1,3009.3674,999.0,15.0,DON'T EAT                                    EAT,3008.9043,2986.719,2753.6748
151,3,True,right,avoid,pos,meat11_crop.jpg,2,16,1.0,150.0,1,3029.0134,999.0,16.0,DON'T EAT                                    EAT,3028.3203,3024.3,2753.6748
152,3,False,right,approach,pos,cake37_crop.jpg,2,16,1.0,151.0,1,3030.7693,999.0,16.0,DON'T EAT                                    EAT,3030.3386,3024.3,2753.6748
153,3,False,right,approach,pos,cake20_crop.jpg,2,16,1.0,152.0,--,--,999.0,16.0,DON'T EAT                                    EAT,3032.357,3024.3,2753.6748
154,3,False,right,approach,pos,cake23_crop.jpg,2,16,1.0,153.0,--,--,999.0,16.0,DON'T EAT                                    EAT,3034.3755,3024.3,2753.6748
155,3,False,right,approach,pos,cake14_crop.jpg,2,16,1.0,154.0,--,--,999.0,16.0,DON'T EAT                                    EAT,3036.3938,3024.3,2753.6748
156,3,False,right,approach,pos,cake24_crop.jpg,2,16,1.0,155.0,--,--,999.0,16.0,DON'T EAT                                    EAT,3038.412,3024.3,2753.6748
157,3,False,right,approach,pos,cake15_crop.jpg,2,16,1.0,156.0,--,--,999.0,16.0,DON'T EAT                                    EAT,3040.4304,3024.3,2753.6748
158,3,True,right,avoid,neg,fungus23_crop.jpg,2,16,1.0,157.0,1,3043.1387,999.0,16.0,DON'T EAT                                    EAT,3042.449,3024.3,2753.6748
159,3,False,right,approach,pos,cake31_crop.jpg,2,16,1.0,158.0,--,--,999.0,16.0,DON'T EAT                                    EAT,3044.4666,3024.3,2753.6748
160,3,False,right,approach,pos,cake38_crop.jpg,2,16,1.0,159.0,--,--,999.0,16.0,DON'T EAT                                    EAT,3046.4849,3024.3,2753.6748
161,1,False,right,avoid,neg,fungus13_crop.jpg,3,17,1.0,160.0,1,3137.562,999.0,17.0,DON'T EAT                                    EAT,3136.494,3132.4736,3118.5173
162,1,False,right,avoid,neg,fungus32_crop.jpg,3,17,1.0,161.0,--,--,999.0,17.0,DON'T EAT                                    EAT,3138.512,3132.4736,3118.5173
163,1,False,right,avoid,neg,fungus16_crop.jpg,3,17,1.0,162.0,1,3141.1013,999.0,17.0,DON'T EAT                                    EAT,3140.5303,3132.4736,3118.5173
164,1,False,right,avoid,neg,fungus12_crop.jpg,3,17,1.0,163.0,1,3143.0105,999.0,17.0,DON'T EAT                                    EAT,3142.5486,3132.4736,3118.5173
165,1,False,right,avoid,neg,fungus26_crop.jpg,3,17,1.0,164.0,1,3144.9756,999.0,17.0,DON'T EAT                                    EAT,3144.5667,3132.4736,3118.5173
