subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-081,1,1,FALSE,right,approach,neg,insect37_crop.jpg,1,1,TRUE,0,2,1409.2603,81,DON'T EAT                                    EAT,1407.8262,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,1434.0999999998603
sub-081,2,1,FALSE,right,approach,neg,insect18_crop.jpg,1,1,TRUE,1,2,1410.6212,81,DON'T EAT                                    EAT,1409.8445,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,776.6999999999534
sub-081,3,1,FALSE,right,approach,neg,insect26_crop.jpg,1,1,TRUE,2,2,1412.4968,81,DON'T EAT                                    EAT,1411.8624,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,634.3999999999069
sub-081,4,1,FALSE,right,approach,neg,insect14_crop.jpg,1,1,TRUE,3,2,1414.5347,81,DON'T EAT                                    EAT,1413.8838,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,650.8999999999069
sub-081,5,1,FALSE,right,approach,neg,insect3_crop.jpg,1,1,TRUE,4,2,1416.8859,81,DON'T EAT                                    EAT,1415.9015,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,984.3999999999069
sub-081,6,1,FALSE,right,approach,neg,insect35_crop.jpg,1,1,TRUE,5,2,1418.6602,81,DON'T EAT                                    EAT,1417.918,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,742.1999999999534
sub-081,7,1,FALSE,right,approach,neg,insect13_crop.jpg,1,1,TRUE,6,2,1420.6499,81,DON'T EAT                                    EAT,1419.9358,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,714.0999999998603
sub-081,8,1,TRUE,right,avoid,pos,meat38_crop.jpg,1,1,TRUE,7,1,1423.0406,81,DON'T EAT                                    EAT,1421.9541,1403.8062,1390.9888,left,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,1086.5000000002328
sub-081,9,1,TRUE,right,avoid,neg,fungus39_crop.jpg,1,1,TRUE,8,1,1425.0635,81,DON'T EAT                                    EAT,1423.973,1403.8062,1390.9888,left,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,1090.5
sub-081,10,1,FALSE,right,approach,neg,insect11_crop.jpg,1,1,TRUE,9,2,1426.6084,81,DON'T EAT                                    EAT,1425.9911,1403.8062,1390.9888,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,617.3000000002794
