subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-110,1,1,FALSE,left,approach,neg,insect15_crop.jpg,1,1,TRUE,0,1,1929.958,110,EAT                                    DON'T EAT,1929.0177,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,940.2999999998137
sub-110,2,1,FALSE,left,approach,neg,insect3_crop.jpg,1,1,TRUE,1,1,1931.6493,110,EAT                                    DON'T EAT,1931.036,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,613.3000000000466
sub-110,3,1,FALSE,left,approach,neg,insect28_crop.jpg,1,1,TRUE,2,1,1933.6414,110,EAT                                    DON'T EAT,1933.0544,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,587
sub-110,4,1,TRUE,left,avoid,neg,fungus21_crop.jpg,1,1,TRUE,3,2,1936.1589,110,EAT                                    DON'T EAT,1935.0756,1924.9977,1911.2314,right,2,right,right,not_eat,not_eat,approach,neg,approach-neg,1,1,1083.3000000000466
sub-110,5,1,FALSE,left,approach,neg,insect21_crop.jpg,1,1,TRUE,4,1,1937.8008,110,EAT                                    DON'T EAT,1937.0925,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,708.3000000000466
sub-110,6,1,FALSE,left,approach,neg,insect35_crop.jpg,1,1,TRUE,5,1,1939.7122,110,EAT                                    DON'T EAT,1939.109,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,603.1999999999534
sub-110,7,1,FALSE,left,approach,neg,insect20_crop.jpg,1,1,TRUE,6,1,1941.6464,110,EAT                                    DON'T EAT,1941.1278,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,518.6000000000931
sub-110,8,1,FALSE,left,approach,neg,insect19_crop.jpg,1,1,TRUE,7,1,1943.662,110,EAT                                    DON'T EAT,1943.1454,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,516.5999999998603
sub-110,9,1,TRUE,left,avoid,pos,meat10_crop.jpg,1,1,TRUE,8,2,1946.096,110,EAT                                    DON'T EAT,1945.1644,1924.9977,1911.2314,right,2,right,right,not_eat,not_eat,approach,neg,approach-neg,1,1,931.6000000000931
sub-110,10,1,FALSE,left,approach,neg,insect1_crop.jpg,1,1,TRUE,9,1,1947.7865,110,EAT                                    DON'T EAT,1947.1827,1924.9977,1911.2314,right,1,left,left,eat,eat,approach,neg,approach-neg,1,1,603.8000000000466
sub-110,11,1,FALSE,left,avoid,pos,meat18_crop.jpg,1,2,TRUE,10,2,1966.7279,110,EAT                                    DON'T EAT,1965.6814,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1046.5000000002328
sub-110,12,1,FALSE,left,avoid,pos,meat34_crop.jpg,1,2,TRUE,11,2,1968.6082,110,EAT                                    DON'T EAT,1967.7,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,908.1999999999534
sub-110,13,1,FALSE,left,avoid,pos,meat7_crop.jpg,1,2,TRUE,12,2,1970.3511,110,EAT                                    DON'T EAT,1969.718,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,633.1000000000931
sub-110,14,1,TRUE,left,approach,neg,insect5_crop.jpg,1,2,TRUE,13,1,1972.4884,110,EAT                                    DON'T EAT,1971.7363,1961.6611,1911.2314,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,752.0999999998603
sub-110,15,1,FALSE,left,avoid,pos,meat31_crop.jpg,1,2,TRUE,14,2,1974.5193,110,EAT                                    DON'T EAT,1973.7549,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,764.3999999999069
sub-110,16,1,FALSE,left,avoid,pos,meat38_crop.jpg,1,2,TRUE,15,2,1976.3761,110,EAT                                    DON'T EAT,1975.773,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,603.0999999998603
sub-110,17,1,TRUE,left,approach,pos,cake4_crop.jpg,1,2,TRUE,16,1,1978.7416,110,EAT                                    DON'T EAT,1977.7914,1961.6611,1911.2314,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,950.1999999999534
sub-110,18,1,FALSE,left,avoid,pos,meat39_crop.jpg,1,2,TRUE,17,2,1980.5585,110,EAT                                    DON'T EAT,1979.8098,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,748.6999999999534
sub-110,19,1,FALSE,left,avoid,pos,meat13_crop.jpg,1,2,TRUE,18,2,1982.4724,110,EAT                                    DON'T EAT,1981.8281,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,644.3000000002794
sub-110,20,1,FALSE,left,avoid,pos,meat17_crop.jpg,1,2,TRUE,19,2,1984.6195,110,EAT                                    DON'T EAT,1983.8463,1961.6611,1911.2314,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,773.2000000001863
sub-110,21,1,FALSE,right,approach,pos,cake1_crop.jpg,1,3,TRUE,20,1,2003.5977,110,EAT                                    DON'T EAT,2002.7122,1998.6919,1911.2314,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,885.5
