subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-122,1,2,FALSE,right,approach,pos,cake11_crop.jpg,1,1,TRUE,0,1,97.27066,122,EAT                                    DON'T EAT,95.97158,91.951584,78.35645,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,1299.0800000000017
sub-122,2,2,TRUE,right,avoid,neg,fungus36_crop.jpg,1,1,TRUE,1,2,99.672356,122,EAT                                    DON'T EAT,97.990105,91.951584,78.35645,right,2,right,right,not_eat,not_eat,approach,pos,approach-pos,1,1,1682.2510000000038
sub-122,3,2,FALSE,right,approach,pos,cake30_crop.jpg,1,1,TRUE,2,1,101.00967,122,EAT                                    DON'T EAT,100.008255,91.951584,78.35645,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,1001.4149999999936
sub-122,4,2,FALSE,right,approach,pos,cake10_crop.jpg,1,1,TRUE,3,1,103.89863,122,EAT                                    DON'T EAT,102.0266,91.951584,78.35645,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,1872.0299999999843
sub-122,5,2,FALSE,right,approach,pos,cake38_crop.jpg,1,1,TRUE,4,1,105.028534,122,EAT                                    DON'T EAT,104.04495,91.951584,78.35645,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,983.5840000000026
sub-122,6,2,FALSE,right,approach,pos,cake28_crop.jpg,1,1,TRUE,5,1,107.50387,122,EAT                                    DON'T EAT,106.06918,91.951584,78.35645,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,1434.6900000000023
sub-122,7,2,TRUE,right,avoid,pos,meat14_crop.jpg,1,1,TRUE,6,2,109.37127,122,EAT                                    DON'T EAT,108.08424,91.951584,78.35645,right,2,right,right,not_eat,not_eat,approach,pos,approach-pos,1,1,1287.0299999999988
sub-122,8,2,FALSE,right,approach,pos,cake4_crop.jpg,1,1,TRUE,7,1,111.539696,122,EAT                                    DON'T EAT,110.10001,91.951584,78.35645,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,1439.686000000016
sub-122,9,2,FALSE,right,approach,pos,cake34_crop.jpg,1,1,TRUE,8,--,NA,122,EAT                                    DON'T EAT,112.118484,91.951584,78.35645,right,--,NA,NA,no_response,no_response,approach,pos,approach-pos,NA,NA,NA
sub-122,10,2,FALSE,right,approach,pos,cake13_crop.jpg,1,1,TRUE,9,1,115.19361,122,EAT                                    DON'T EAT,114.13655,91.951584,78.35645,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,1057.0599999999977
sub-122,11,2,TRUE,right,approach,pos,cake29_crop.jpg,1,2,TRUE,10,1,134.90065,122,EAT                                    DON'T EAT,133.8865,129.86644,78.35645,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,1014.1500000000233
sub-122,12,2,FALSE,right,avoid,pos,meat29_crop.jpg,1,2,TRUE,11,2,137.19336,122,EAT                                    DON'T EAT,135.90495,129.86644,78.35645,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1288.4100000000035
sub-122,13,2,FALSE,right,avoid,pos,meat38_crop.jpg,1,2,TRUE,12,2,138.85379,122,EAT                                    DON'T EAT,137.92305,129.86644,78.35645,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,930.7400000000198
sub-122,14,2,FALSE,right,avoid,pos,meat15_crop.jpg,1,2,TRUE,13,2,140.96465,122,EAT                                    DON'T EAT,139.9414,129.86644,78.35645,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1023.25
sub-122,15,2,TRUE,right,approach,neg,insect36_crop.jpg,1,2,TRUE,14,1,143.79674,122,EAT                                    DON'T EAT,141.95978,129.86644,78.35645,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,1836.9599999999919
sub-122,16,2,FALSE,right,avoid,pos,meat36_crop.jpg,1,2,TRUE,15,2,144.98207,122,EAT                                    DON'T EAT,143.97826,129.86644,78.35645,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1003.8099999999977
