subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-SD,11,3,FALSE,left,approach,neg,insect26_crop.jpg,1,2,TRUE,10,1,2928.2727,777,DON'T EAT                                    EAT,2926.7593,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,1513.3999999999069
sub-SD,12,3,FALSE,left,approach,neg,insect4_crop.jpg,1,2,TRUE,11,1,2929.732,777,DON'T EAT                                    EAT,2928.7776,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,954.3999999999069
sub-SD,13,3,FALSE,left,approach,neg,insect18_crop.jpg,1,2,TRUE,12,1,2931.4983,777,DON'T EAT                                    EAT,2930.7961,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,702.2000000001863
sub-SD,14,3,FALSE,left,approach,neg,insect24_crop.jpg,1,2,TRUE,13,1,2933.5269,777,DON'T EAT                                    EAT,2932.8142,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,712.7000000001863
sub-SD,15,3,FALSE,left,approach,neg,insect34_crop.jpg,1,2,TRUE,14,1,2935.3923,777,DON'T EAT                                    EAT,2934.8328,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,559.4999999995343
sub-SD,16,3,FALSE,left,approach,neg,insect36_crop.jpg,1,2,TRUE,15,1,2937.5093,777,DON'T EAT                                    EAT,2936.851,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,658.3000000002794
sub-SD,17,3,TRUE,left,avoid,neg,fungus22_crop.jpg,1,2,TRUE,16,3,2939.747,777,DON'T EAT                                    EAT,2938.8694,2922.7393,2875.9248,left,3,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,877.6000000000931
sub-SD,18,3,FALSE,left,approach,neg,insect31_crop.jpg,1,2,TRUE,17,1,2941.7869,777,DON'T EAT                                    EAT,2940.8877,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,899.1999999997206
sub-SD,19,3,TRUE,left,avoid,pos,meat34_crop.jpg,1,2,TRUE,18,3,2944.1895,777,DON'T EAT                                    EAT,2942.906,2922.7393,2875.9248,left,3,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,1283.5
sub-SD,20,3,FALSE,left,approach,neg,insect3_crop.jpg,1,2,TRUE,19,1,2945.9229,777,DON'T EAT                                    EAT,2944.9243,2922.7393,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,998.5999999996275
sub-SD,21,1,TRUE,left,avoid,pos,meat2_crop.jpg,1,3,TRUE,20,3,2963.8037,777,DON'T EAT                                    EAT,2962.389,2958.369,2875.9248,left,3,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1414.6999999997206
sub-SD,22,1,FALSE,left,approach,pos,cake7_crop.jpg,1,3,TRUE,21,1,2965.3726,777,DON'T EAT                                    EAT,2964.4072,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,965.3999999999069
sub-SD,23,1,FALSE,left,approach,pos,cake29_crop.jpg,1,3,TRUE,22,1,2966.9954,777,DON'T EAT                                    EAT,2966.4255,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,569.8999999999069
sub-SD,24,1,FALSE,left,approach,pos,cake34_crop.jpg,1,3,TRUE,23,1,2969.618,777,DON'T EAT                                    EAT,2968.444,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1174
sub-SD,25,1,FALSE,left,approach,pos,cake12_crop.jpg,1,3,TRUE,24,1,2971.6362,777,DON'T EAT                                    EAT,2970.4622,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1174
sub-SD,26,1,TRUE,left,avoid,neg,fungus2_crop.jpg,1,3,TRUE,25,3,2973.6877,777,DON'T EAT                                    EAT,2972.4807,2958.369,2875.9248,left,3,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1206.9999999995343
sub-SD,27,1,FALSE,left,approach,pos,cake20_crop.jpg,1,3,TRUE,26,1,2975.2224,777,DON'T EAT                                    EAT,2974.499,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,723.3999999999069
sub-SD,28,1,FALSE,left,approach,pos,cake9_crop.jpg,1,3,TRUE,27,1,2977.0876,777,DON'T EAT                                    EAT,2976.5173,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,570.2999999998137
sub-SD,29,1,FALSE,left,approach,pos,cake37_crop.jpg,1,3,TRUE,28,1,2979.819,777,DON'T EAT                                    EAT,2978.5356,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1283.3999999999069
sub-SD,30,1,FALSE,left,approach,pos,cake21_crop.jpg,1,3,TRUE,29,1,2981.5852,777,DON'T EAT                                    EAT,2980.554,2958.369,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1031.2000000001863
sub-SD,31,0,FALSE,left,approach,pos,cake39_crop.jpg,1,4,TRUE,30,1,2999.8518,777,DON'T EAT                                    EAT,2998.5356,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1316.1999999997206
sub-SD,32,0,TRUE,left,avoid,neg,fungus7_crop.jpg,1,4,TRUE,31,3,3001.5405,777,DON'T EAT                                    EAT,3000.554,2994.5156,2875.9248,left,3,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,986.5
sub-SD,33,0,FALSE,left,approach,pos,cake32_crop.jpg,1,4,TRUE,32,1,3003.7131,777,DON'T EAT                                    EAT,3002.5723,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1140.8000000002794
sub-SD,34,0,FALSE,left,approach,pos,cake8_crop.jpg,1,4,TRUE,33,1,3005.5452,777,DON'T EAT                                    EAT,3004.5906,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,954.6000000000931
sub-SD,35,0,TRUE,left,avoid,pos,meat7_crop.jpg,1,4,TRUE,34,3,3007.782,777,DON'T EAT                                    EAT,3006.609,2994.5156,2875.9248,left,3,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1173
sub-SD,36,0,FALSE,left,approach,pos,cake23_crop.jpg,1,4,TRUE,35,1,3009.8228,777,DON'T EAT                                    EAT,3008.6274,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1195.3999999999069
sub-SD,37,0,FALSE,left,approach,pos,cake27_crop.jpg,1,4,TRUE,36,1,3011.6433,777,DON'T EAT                                    EAT,3010.6455,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,997.8000000002794
sub-SD,38,0,FALSE,left,approach,pos,cake22_crop.jpg,1,4,TRUE,37,1,3013.454,777,DON'T EAT                                    EAT,3012.664,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,790
sub-SD,39,0,FALSE,left,approach,pos,cake28_crop.jpg,1,4,TRUE,38,1,3015.417,777,DON'T EAT                                    EAT,3014.6824,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,734.5999999996275
sub-SD,40,0,FALSE,left,approach,pos,cake26_crop.jpg,1,4,TRUE,39,1,3017.4797,777,DON'T EAT                                    EAT,3016.7007,2994.5156,2875.9248,left,1,right,right,eat,eat,approach,pos,approach-pos,1,1,779
sub-SD,41,3,FALSE,left,avoid,pos,meat4_crop.jpg,1,5,TRUE,40,3,3037.889,777,DON'T EAT                                    EAT,3035.9666,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1922.3999999999069
sub-SD,42,3,TRUE,left,approach,pos,cake30_crop.jpg,1,5,TRUE,41,1,3038.9172,777,DON'T EAT                                    EAT,3037.9849,3031.9465,2875.9248,left,1,right,right,eat,eat,avoid,pos,avoid-pos,1,1,932.2999999998137
sub-SD,43,3,FALSE,left,avoid,pos,meat6_crop.jpg,1,5,TRUE,42,3,3040.925,777,DON'T EAT                                    EAT,3040.0032,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,921.7999999998137
sub-SD,44,3,TRUE,left,approach,neg,insect2_crop.jpg,1,5,TRUE,43,1,3043.1619,777,DON'T EAT                                    EAT,3042.0217,3031.9465,2875.9248,left,1,right,right,eat,eat,avoid,pos,avoid-pos,1,1,1140.2000000001863
sub-SD,45,3,FALSE,left,avoid,pos,meat20_crop.jpg,1,5,TRUE,44,3,3044.8955,777,DON'T EAT                                    EAT,3044.04,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,855.5
sub-SD,46,3,FALSE,left,avoid,pos,meat13_crop.jpg,1,5,TRUE,45,3,3047.1548,777,DON'T EAT                                    EAT,3046.0583,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1096.4999999995343
sub-SD,47,3,FALSE,left,avoid,pos,meat23_crop.jpg,1,5,TRUE,46,3,3048.7021,777,DON'T EAT                                    EAT,3048.0767,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,625.3999999999069
sub-SD,48,3,FALSE,left,avoid,pos,meat37_crop.jpg,1,5,TRUE,47,3,3050.7307,777,DON'T EAT                                    EAT,3050.095,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,635.7000000001863
sub-SD,49,3,FALSE,left,avoid,pos,meat25_crop.jpg,1,5,TRUE,48,3,3053.858,777,DON'T EAT                                    EAT,3052.1133,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1744.7000000001863
sub-SD,50,3,FALSE,left,avoid,pos,meat31_crop.jpg,1,5,TRUE,49,3,3054.9978,777,DON'T EAT                                    EAT,3054.1316,3031.9465,2875.9248,left,3,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,866.2000000001863
sub-SD,51,1,FALSE,left,approach,neg,insect23_crop.jpg,1,6,TRUE,50,1,3072.055,777,DON'T EAT                                    EAT,3071.0457,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,1009.2999999998137
sub-SD,52,1,FALSE,left,approach,neg,insect15_crop.jpg,1,6,TRUE,51,1,3073.7222,777,DON'T EAT                                    EAT,3073.0642,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,658.0000000004657
sub-SD,53,1,TRUE,left,avoid,neg,fungus4_crop.jpg,1,6,TRUE,52,3,3075.9592,777,DON'T EAT                                    EAT,3075.0823,3067.0425,2875.9248,left,3,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,876.8999999999069
sub-SD,54,1,FALSE,left,approach,neg,insect14_crop.jpg,1,6,TRUE,53,1,3077.715,777,DON'T EAT                                    EAT,3077.1008,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,614.1999999997206
sub-SD,55,1,FALSE,left,approach,neg,insect40_crop.jpg,1,6,TRUE,54,1,3079.953,777,DON'T EAT                                    EAT,3079.1191,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,833.8999999999069
sub-SD,56,1,FALSE,left,approach,neg,insect9_crop.jpg,1,6,TRUE,55,1,3081.8396,777,DON'T EAT                                    EAT,3081.1375,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,702.0999999996275
sub-SD,57,1,TRUE,left,avoid,pos,meat24_crop.jpg,1,6,TRUE,56,3,3084.0117,777,DON'T EAT                                    EAT,3083.1558,3067.0425,2875.9248,left,3,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,855.9000000003725
sub-SD,58,1,FALSE,left,approach,neg,insect27_crop.jpg,1,6,TRUE,57,1,3085.7559,777,DON'T EAT                                    EAT,3085.174,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,581.8999999999069
sub-SD,59,1,FALSE,left,approach,neg,insect29_crop.jpg,1,6,TRUE,58,1,3087.719,777,DON'T EAT                                    EAT,3087.1924,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,526.6000000000931
sub-SD,60,1,FALSE,left,approach,neg,insect35_crop.jpg,1,6,TRUE,59,1,3089.7485,777,DON'T EAT                                    EAT,3089.2107,3067.0425,2875.9248,left,1,right,right,eat,eat,approach,neg,approach-neg,1,1,537.7999999998137
sub-SD,61,0,FALSE,left,avoid,neg,fungus10_crop.jpg,1,7,TRUE,60,3,3110.396,777,DON'T EAT                                    EAT,3109.2441,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1151.8999999999069
sub-SD,62,0,TRUE,left,approach,neg,insect25_crop.jpg,1,7,TRUE,61,1,3112.1838,777,DON'T EAT                                    EAT,3111.2625,3105.2407,2875.9248,left,1,right,right,eat,eat,avoid,neg,avoid-neg,1,1,921.2999999998137
sub-SD,63,0,FALSE,left,avoid,neg,fungus12_crop.jpg,1,7,TRUE,62,3,3113.7856,777,DON'T EAT                                    EAT,3113.2808,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,504.8000000002794
sub-SD,64,0,FALSE,left,avoid,neg,fungus28_crop.jpg,1,7,TRUE,63,3,3115.8257,777,DON'T EAT                                    EAT,3115.299,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,526.6999999997206
sub-SD,65,0,FALSE,left,avoid,neg,fungus23_crop.jpg,1,7,TRUE,64,3,3117.8992,777,DON'T EAT                                    EAT,3117.3174,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,581.7999999998137
sub-SD,66,0,FALSE,left,avoid,neg,fungus25_crop.jpg,1,7,TRUE,65,3,3119.8516,777,DON'T EAT                                    EAT,3119.3357,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,515.8999999999069
sub-SD,67,0,FALSE,left,avoid,neg,fungus15_crop.jpg,1,7,TRUE,66,3,3121.8142,777,DON'T EAT                                    EAT,3121.354,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,460.1999999997206
sub-SD,68,0,FALSE,left,avoid,neg,fungus31_crop.jpg,1,7,TRUE,67,3,3123.9429,777,DON'T EAT                                    EAT,3123.3726,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,570.2999999998137
sub-SD,69,0,TRUE,left,approach,pos,cake1_crop.jpg,1,7,TRUE,68,1,3126.2466,777,DON'T EAT                                    EAT,3125.3909,3105.2407,2875.9248,left,1,right,right,eat,eat,avoid,neg,avoid-neg,1,1,855.7000000001863
sub-SD,70,0,FALSE,left,avoid,neg,fungus30_crop.jpg,1,7,TRUE,69,3,3128.0457,777,DON'T EAT                                    EAT,3127.4092,3105.2407,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,636.5
sub-SD,71,0,FALSE,right,avoid,neg,fungus11_crop.jpg,1,8,TRUE,70,3,3146.6858,777,DON'T EAT                                    EAT,3144.7568,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1929
sub-SD,72,0,FALSE,right,avoid,neg,fungus22_crop.jpg,1,8,TRUE,71,3,3147.8833,777,DON'T EAT                                    EAT,3146.7754,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1107.8999999999069
sub-SD,73,0,FALSE,right,avoid,neg,fungus7_crop.jpg,1,8,TRUE,72,3,3149.704,777,DON'T EAT                                    EAT,3148.7937,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,910.2999999998137
sub-SD,74,0,FALSE,right,avoid,neg,fungus20_crop.jpg,1,8,TRUE,73,3,3152.183,777,DON'T EAT                                    EAT,3150.812,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1371
sub-SD,75,0,FALSE,right,avoid,neg,fungus39_crop.jpg,1,8,TRUE,74,3,3154.5308,777,DON'T EAT                                    EAT,3152.8303,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1700.4999999995343
sub-SD,76,0,FALSE,right,avoid,neg,fungus27_crop.jpg,1,8,TRUE,75,3,3155.6277,777,DON'T EAT                                    EAT,3154.8486,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,779.1000000005588
sub-SD,77,0,TRUE,right,approach,pos,cake8_crop.jpg,1,8,TRUE,76,1,3157.7227,777,DON'T EAT                                    EAT,3156.867,3140.7368,2875.9248,left,1,right,right,eat,eat,avoid,neg,avoid-neg,1,1,855.6999999997206
sub-SD,78,0,TRUE,right,approach,neg,insect32_crop.jpg,1,8,TRUE,77,3,3159.6423,777,DON'T EAT                                    EAT,3158.8853,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,0,0,757
sub-SD,79,0,FALSE,right,avoid,neg,fungus5_crop.jpg,1,8,TRUE,78,3,3161.913,777,DON'T EAT                                    EAT,3160.9036,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1009.3999999999069
sub-SD,80,0,FALSE,right,avoid,neg,fungus23_crop.jpg,1,8,TRUE,79,3,3163.723,777,DON'T EAT                                    EAT,3162.922,3140.7368,2875.9248,left,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,801
sub-SD,81,2,FALSE,left,approach,neg,insect17_crop.jpg,2,9,TRUE,80,1,3788.0103,777,DON'T EAT                                    EAT,3786.4233,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,1587
sub-SD,82,2,FALSE,left,approach,neg,insect21_crop.jpg,2,9,TRUE,81,1,3789.4446,777,DON'T EAT                                    EAT,3788.442,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,1002.5999999996275
sub-SD,83,2,TRUE,left,avoid,neg,fungus1_crop.jpg,2,9,TRUE,82,3,3791.423,777,DON'T EAT                                    EAT,3790.4604,3782.4033,3769.2705,right,3,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,962.6000000000931
sub-SD,84,2,FALSE,left,approach,neg,insect10_crop.jpg,2,9,TRUE,83,1,3793.8096,777,DON'T EAT                                    EAT,3792.4785,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,1331.1000000000931
sub-SD,85,2,FALSE,left,approach,neg,insect6_crop.jpg,2,9,TRUE,84,1,3795.221,777,DON'T EAT                                    EAT,3794.4963,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,724.7000000001863
sub-SD,86,2,FALSE,left,approach,neg,insect37_crop.jpg,2,9,TRUE,85,1,3797.1902,777,DON'T EAT                                    EAT,3796.5151,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,675.1000000000931
sub-SD,87,2,FALSE,left,approach,neg,insect33_crop.jpg,2,9,TRUE,86,1,3799.156,777,DON'T EAT                                    EAT,3798.5334,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,622.6000000000931
sub-SD,88,2,FALSE,left,approach,neg,insect39_crop.jpg,2,9,TRUE,87,1,3801.102,777,DON'T EAT                                    EAT,3800.552,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,550
sub-SD,89,2,TRUE,left,avoid,pos,meat19_crop.jpg,2,9,TRUE,88,3,3803.564,777,DON'T EAT                                    EAT,3802.57,3782.4033,3769.2705,right,3,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,994
sub-SD,90,2,FALSE,left,approach,neg,insect7_crop.jpg,2,9,TRUE,89,1,3805.191,777,DON'T EAT                                    EAT,3804.5886,3782.4033,3769.2705,right,1,right,right,eat,eat,approach,neg,approach-neg,1,1,602.3999999999069
sub-SD,91,1,TRUE,left,approach,pos,cake31_crop.jpg,2,10,TRUE,90,1,3823.6711,777,DON'T EAT                                    EAT,3822.3367,3818.3167,3769.2705,right,1,right,right,eat,eat,avoid,neg,avoid-neg,1,1,1334.4000000003725
sub-SD,92,1,FALSE,left,avoid,neg,fungus16_crop.jpg,2,10,TRUE,91,3,3825.3962,777,DON'T EAT                                    EAT,3824.3547,3818.3167,3769.2705,right,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1041.5000000004657
sub-SD,93,1,FALSE,left,avoid,neg,fungus32_crop.jpg,2,10,TRUE,92,1,3827.1677,777,DON'T EAT                                    EAT,3826.3735,3818.3167,3769.2705,right,1,right,right,eat,eat,avoid,neg,avoid-neg,0,0,794.2000000001863
sub-SD,94,1,FALSE,left,avoid,neg,fungus13_crop.jpg,2,10,TRUE,93,3,3829.4048,777,DON'T EAT                                    EAT,3828.3916,3818.3167,3769.2705,right,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1013.1999999997206
sub-SD,95,1,FALSE,left,avoid,neg,fungus18_crop.jpg,2,10,TRUE,94,3,3831.0623,777,DON'T EAT                                    EAT,3830.4102,3818.3167,3769.2705,right,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,652.1000000005588
sub-SD,96,1,FALSE,left,avoid,neg,fungus11_crop.jpg,2,10,TRUE,95,3,3833.706,777,DON'T EAT                                    EAT,3832.4282,3818.3167,3769.2705,right,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1277.8000000002794
sub-SD,97,1,FALSE,left,avoid,neg,fungus14_crop.jpg,2,10,TRUE,96,3,3835.241,777,DON'T EAT                                    EAT,3834.4465,3818.3167,3769.2705,right,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,794.5
sub-SD,98,1,FALSE,left,avoid,neg,fungus37_crop.jpg,2,10,TRUE,97,3,3837.7324,777,DON'T EAT                                    EAT,3836.465,3818.3167,3769.2705,right,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1267.3999999999069
sub-SD,99,1,FALSE,left,avoid,neg,fungus40_crop.jpg,2,10,TRUE,98,3,3840.2058,777,DON'T EAT                                    EAT,3838.4834,3818.3167,3769.2705,right,3,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1722.4000000003725
sub-SD,100,1,TRUE,left,approach,neg,insect12_crop.jpg,2,10,TRUE,99,1,3841.558,777,DON'T EAT                                    EAT,3840.5017,3818.3167,3769.2705,right,1,right,right,eat,eat,avoid,neg,avoid-neg,1,1,1056.3000000002794
sub-SD,101,1,FALSE,right,approach,pos,cake3_crop.jpg,2,11,TRUE,100,1,3861.1636,777,DON'T EAT                                    EAT,3860.0845,3856.0647,3769.2705,right,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1079.0999999996275
sub-SD,102,1,TRUE,right,avoid,neg,fungus15_crop.jpg,2,11,TRUE,101,1,3863.118,777,DON'T EAT                                    EAT,3862.1028,3856.0647,3769.2705,right,1,right,right,eat,eat,approach,pos,approach-pos,0,0,1015.1999999997206
sub-SD,103,1,FALSE,right,approach,pos,cake36_crop.jpg,2,11,TRUE,102,1,3865.1682,777,DON'T EAT                                    EAT,3864.1213,3856.0647,3769.2705,right,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1046.9000000003725
sub-SD,104,1,FALSE,right,approach,pos,cake21_crop.jpg,2,11,TRUE,103,1,3867.332,777,DON'T EAT                                    EAT,3866.1394,3856.0647,3769.2705,right,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1192.6000000000931
sub-SD,105,1,FALSE,right,approach,pos,cake7_crop.jpg,2,11,TRUE,104,1,3869.1946,777,DON'T EAT                                    EAT,3868.158,3856.0647,3769.2705,right,1,right,right,eat,eat,approach,pos,approach-pos,1,1,1036.5999999996275
sub-SD,106,1,FALSE,right,approach,pos,cake33_crop.jpg,2,11,TRUE,105,1,3870.9695,777,DON'T EAT                                    EAT,3870.1765,3856.0647,3769.2705,right,1,right,right,eat,eat,approach,pos,approach-pos,1,1,793
sub-SD,107,1,FALSE,right,approach,pos,cake28_crop.jpg,2,11,TRUE,106,1,3872.8076,777,DON'T EAT                                    EAT,3872.1946,3856.0647,3769.2705,right,1,right,right,eat,eat,approach,pos,approach-pos,1,1,613.0000000004657
