subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,response,time_of_response,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-155,1,1,FALSE,left,avoid,pos,meat20_crop.jpg,1,1,TRUE,0,2,1304.6132,1550,EAT                                    DON'T EAT,1303.115,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1498.1999999999534
sub-155,2,1,FALSE,left,avoid,pos,meat25_crop.jpg,1,1,TRUE,1,2,1306.3138,1550,EAT                                    DON'T EAT,1305.1332,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,1180.5999999998603
sub-155,3,1,FALSE,left,avoid,pos,meat31_crop.jpg,1,1,TRUE,2,2,1307.9325,1550,EAT                                    DON'T EAT,1307.1516,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,780.9000000001397
sub-155,4,1,FALSE,left,avoid,pos,meat18_crop.jpg,1,1,TRUE,3,2,1310.1511,1550,EAT                                    DON'T EAT,1309.173,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,978.1000000000931
sub-155,5,1,FALSE,left,avoid,pos,meat10_crop.jpg,1,1,TRUE,4,2,1311.7926,1550,EAT                                    DON'T EAT,1311.1902,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,602.4000000001397
sub-155,6,1,FALSE,left,avoid,pos,meat27_crop.jpg,1,1,TRUE,5,2,1313.8265,1550,EAT                                    DON'T EAT,1313.2067,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,619.8000000000466
sub-155,7,1,FALSE,left,avoid,pos,meat40_crop.jpg,1,1,TRUE,6,2,1315.8895,1550,EAT                                    DON'T EAT,1315.225,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,664.5
sub-155,8,1,TRUE,left,approach,neg,insect7_crop.jpg,1,1,TRUE,7,1,1317.9784,1550,EAT                                    DON'T EAT,1317.2433,1299.0947,1288.5087,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,735.0999999998603
sub-155,9,1,FALSE,left,avoid,pos,meat26_crop.jpg,1,1,TRUE,8,2,1320.0074,1550,EAT                                    DON'T EAT,1319.2614,1299.0947,1288.5087,right,2,right,right,not_eat,not_eat,avoid,pos,avoid-pos,1,1,745.9999999997672
sub-155,10,1,TRUE,left,approach,pos,cake32_crop.jpg,1,1,TRUE,9,1,1322.4373,1550,EAT                                    DON'T EAT,1321.2802,1299.0947,1288.5087,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,1157.1000000000931
